time	V(vin)	V(vout)
8.367864749642151e-002	9.149464e-001	8.082082e+000
8.428571456963907e-002	9.732574e-001	8.595759e+000
8.489278164285663e-002	9.969624e-001	8.804938e+000
8.549984871607419e-002	9.860612e-001	8.709619e+000
8.610691578929175e-002	9.405540e-001	8.309803e+000
8.671398286250931e-002	8.604408e-001	7.605489e+000
8.732104993572687e-002	7.457214e-001	6.596677e+000
8.752856946697683e-002	7.001572e-001	6.195932e+000
8.773608899822680e-002	6.521657e-001	5.773818e+000
8.794360852947676e-002	6.017468e-001	5.330335e+000
8.815112806072671e-002	5.489006e-001	4.865483e+000
8.835864759197668e-002	4.936271e-001	4.379262e+000
8.856616712322664e-002	4.359262e-001	3.871673e+000
8.877368665447660e-002	3.757980e-001	3.342714e+000
8.877673841228910e-002	3.749093e-001	3.334897e+000
8.892714647590513e-002	3.304458e-001	2.943733e+000
8.907755453952117e-002	2.854988e-001	2.548307e+000
8.922796260313720e-002	2.400680e-001	2.148618e+000
8.937837066675322e-002	1.941537e-001	1.744667e+000
8.952877873036925e-002	1.477557e-001	1.336453e+000
8.967918679398529e-002	1.008740e-001	9.239758e-001
8.982959485760132e-002	5.350879e-002	5.072362e-001
9.001575208416378e-002	-4.948643e-003	-7.107590e-003
9.007247597629847e-002	-2.278116e-002	-1.641328e-001
9.012919986843317e-002	-4.059231e-002	-3.208956e-001
9.018592376056786e-002	-5.838211e-002	-4.773959e-001
9.024264765270255e-002	-7.615056e-002	-6.336338e-001
9.029937154483725e-002	-9.389765e-002	-7.896092e-001
9.035609543697194e-002	-1.116234e-001	-9.453222e-001
9.041281932910664e-002	-1.293278e-001	-1.100773e+000
9.042097362721487e-002	-1.318676e-001	-1.098254e+000
9.042125342381580e-002	-1.319547e-001	-1.100300e+000
9.042160724393260e-002	-1.320649e-001	-1.101351e+000
9.043184718388252e-002	-1.352530e-001	-1.098207e+000
9.043201123753931e-002	-1.353040e-001	-1.099721e+000
9.043214925693831e-002	-1.353470e-001	-1.102887e+000
9.043238479433725e-002	-1.354203e-001	-1.105243e+000
9.043764919756214e-002	-1.370588e-001	-1.103521e+000
9.043781693848138e-002	-1.371110e-001	-1.103470e+000
9.043815242031986e-002	-1.372154e-001	-1.108836e+000
9.043860669782382e-002	-1.373567e-001	-1.128294e+000
9.043926512139799e-002	-1.375616e-001	-1.150093e+000
9.044013488729905e-002	-1.378323e-001	-1.165449e+000
9.044198956081261e-002	-1.384093e-001	-1.179528e+000
9.063066698754103e-002	-1.973290e-001	-1.698827e+000
9.081934441426946e-002	-2.550609e-001	-2.207493e+000
9.100802184099789e-002	-3.116051e-001	-2.705527e+000
9.119669926772631e-002	-3.669616e-001	-3.192929e+000
9.138537669445473e-002	-4.211304e-001	-3.669699e+000
9.157405412118316e-002	-4.741114e-001	-4.135836e+000
9.176273154791159e-002	-5.259047e-001	-4.591341e+000
9.208525642701392e-002	-6.107027e-001	-5.337653e+000
9.240778130611624e-002	-6.875734e-001	-6.014235e+000
9.273030618521856e-002	-7.565168e-001	-6.621089e+000
9.305283106432088e-002	-8.175330e-001	-7.158215e+000
9.337535594342321e-002	-8.706219e-001	-7.625612e+000
9.369788082252553e-002	-9.157836e-001	-8.023280e+000
9.402040570162785e-002	-9.530180e-001	-8.351220e+000
9.448688868153858e-002	-9.853927e-001	-8.636592e+000
9.495337166144931e-002	-9.974539e-001	-8.743214e+000
9.541985464136003e-002	-9.892015e-001	-8.671086e+000
9.588633762127075e-002	-9.606356e-001	-8.420208e+000
9.635282060118147e-002	-9.117561e-001	-7.990580e+000
9.681930358109220e-002	-8.425631e-001	-7.382202e+000
9.728578656100292e-002	-7.530565e-001	-6.595075e+000
9.752992718600288e-002	-6.994798e-001	-6.123860e+000
9.777406781100283e-002	-6.426916e-001	-5.624372e+000
9.801820843600279e-002	-5.826920e-001	-5.096611e+000
9.826234906100274e-002	-5.194809e-001	-4.540578e+000
9.850648968600270e-002	-4.530584e-001	-3.956272e+000
9.875063031100265e-002	-3.834244e-001	-3.343692e+000
9.899477093600261e-002	-3.105789e-001	-2.702840e+000
9.901613324069010e-002	-3.041927e-001	-2.646657e+000
9.909826336186914e-002	-2.794732e-001	-2.428862e+000
9.918039348304819e-002	-2.546093e-001	-2.209994e+000
9.926252360422723e-002	-2.296010e-001	-1.990052e+000
9.934465372540627e-002	-2.044484e-001	-1.769036e+000
9.942678384658531e-002	-1.791513e-001	-1.546947e+000
9.950891396776436e-002	-1.537099e-001	-1.323784e+000
9.959104408894340e-002	-1.281241e-001	-1.099548e+000
9.959179035510904e-002	-1.278916e-001	-1.100106e+000
9.959253662127468e-002	-1.276591e-001	-1.100334e+000
9.959328288744032e-002	-1.274266e-001	-1.100233e+000
9.959402915360595e-002	-1.271940e-001	-1.099801e+000
9.959477541977159e-002	-1.269615e-001	-1.099039e+000
9.959552168593723e-002	-1.267289e-001	-1.097948e+000
9.959626795210287e-002	-1.264964e-001	-1.096526e+000
9.959828365997424e-002	-1.258682e-001	-1.080025e+000
9.998734102385132e-002	-3.976924e-003	-5.312534e-003
9.999746820477028e-002	-7.953868e-004	2.268079e-002
1.000000000000000e-001	2.328067e-015	2.967915e-002
