Freq.	V(vo)
Step Information: 1=1  (Run: 1/11)
2.13796208950223e+000	(2.90098446535957e+001dB,1.77721822584511e+002°)
2.18776162394955e+000	(2.90095212558325e+001dB,1.77668814891656e+002°)
2.23872113856833e+000	(2.90091826426114e+001dB,1.77614576624607e+002°)
2.29086765276777e+000	(2.90088280993354e+001dB,1.77559079414548e+002°)
2.34422881531991e+000	(2.90084568779690e+001dB,1.77502294252880e+002°)
2.39883291901948e+000	(2.90080681954848e+001dB,1.77444191477808e+002°)
2.45470891568502e+000	(2.90076612322398e+001dB,1.77384740760725e+002°)
2.51188643150957e+000	(2.90072351302775e+001dB,1.77323911092391e+002°)
2.57039578276886e+000	(2.90067889915521e+001dB,1.77261670768911e+002°)
2.63026799189537e+000	(2.90063218760725e+001dB,1.77197987377513e+002°)
2.69153480392691e+000	(2.90058327999618e+001dB,1.77132827782138e+002°)
2.75422870333816e+000	(2.90053207334288e+001dB,1.77066158108836e+002°)
2.81838293126444e+000	(2.90047845986475e+001dB,1.76997943730990e+002°)
2.88403150312660e+000	(2.90042232675414e+001dB,1.76928149254349e+002°)
2.95120922666637e+000	(2.90036355594672e+001dB,1.76856738501911e+002°)
3.01995172040200e+000	(2.90030202387949e+001dB,1.76783674498637e+002°)
3.09029543251358e+000	(2.90023760123794e+001dB,1.76708919456016e+002°)
3.16227766016837e+000	(2.90017015269181e+001dB,1.76632434756498e+002°)
3.23593656929627e+000	(2.90009953661914e+001dB,1.76554180937795e+002°)
3.31131121482590e+000	(2.90002560481804e+001dB,1.76474117677072e+002°)
3.38844156139201e+000	(2.89994820220555e+001dB,1.76392203775039e+002°)
3.46736850452530e+000	(2.89986716650331e+001dB,1.76308397139966e+002°)
3.54813389233574e+000	(2.89978232790925e+001dB,1.76222654771625e+002°)
3.63078054770100e+000	(2.89969350875491e+001dB,1.76134932745197e+002°)
3.71535229097171e+000	(2.89960052314771e+001dB,1.76045186195156e+002°)
3.80189396320560e+000	(2.89950317659755e+001dB,1.75953369299147e+002°)
3.89045144994279e+000	(2.89940126562729e+001dB,1.75859435261898e+002°)
3.98107170553496e+000	(2.89929457736619e+001dB,1.75763336299183e+002°)
4.07380277804111e+000	(2.89918288912593e+001dB,1.75665023621874e+002°)
4.16869383470334e+000	(2.89906596795837e+001dB,1.75564447420107e+002°)
4.26579518801591e+000	(2.89894357019441e+001dB,1.75461556847602e+002°)
4.36515832240164e+000	(2.89881544096322e+001dB,1.75356300006182e+002°)
4.46683592150961e+000	(2.89868131369114e+001dB,1.75248623930516e+002°)
4.57088189614873e+000	(2.89854090957950e+001dB,1.75138474573148e+002°)
4.67735141287196e+000	(2.89839393706057e+001dB,1.75025796789855e+002°)
4.78630092322636e+000	(2.89824009123093e+001dB,1.74910534325385e+002°)
4.89778819368444e+000	(2.89807905326141e+001dB,1.74792629799626e+002°)
5.01187233627270e+000	(2.89791048978283e+001dB,1.74672024694282e+002°)
5.12861383991363e+000	(2.89773405224676e+001dB,1.74548659340106e+002°)
5.24807460249770e+000	(2.89754937626042e+001dB,1.74422472904771e+002°)
5.37031796370250e+000	(2.89735608089498e+001dB,1.74293403381442e+002°)
5.49540873857622e+000	(2.89715376796640e+001dB,1.74161387578148e+002°)
5.62341325190346e+000	(2.89694202128793e+001dB,1.74026361108012e+002°)
5.75439937337154e+000	(2.89672040589354e+001dB,1.73888258380469e+002°)
5.88843655355586e+000	(2.89648846723145e+001dB,1.73747012593527e+002°)
6.02559586074355e+000	(2.89624573032691e+001dB,1.73602555727218e+002°)
6.16595001861479e+000	(2.89599169891346e+001dB,1.73454818538312e+002°)
6.30957344480190e+000	(2.89572585453193e+001dB,1.73303730556445e+002°)
6.45654229034652e+000	(2.89544765559643e+001dB,1.73149220081769e+002°)
6.60693448007593e+000	(2.89515653642661e+001dB,1.72991214184260e+002°)
6.76082975391978e+000	(2.89485190624551e+001dB,1.72829638704841e+002°)
6.91830970918933e+000	(2.89453314814244e+001dB,1.72664418258446e+002°)
7.07945784384134e+000	(2.89419961800024e+001dB,1.72495476239214e+002°)
7.24435960074986e+000	(2.89385064338650e+001dB,1.72322734827962e+002°)
7.41310241300914e+000	(2.89348552240825e+001dB,1.72146115002128e+002°)
7.58577575029180e+000	(2.89310352252984e+001dB,1.71965536548362e+002°)
7.76247116628688e+000	(2.89270387935371e+001dB,1.71780918077983e+002°)
7.94328234724277e+000	(2.89228579536402e+001dB,1.71592177045496e+002°)
8.12830516164095e+000	(2.89184843863295e+001dB,1.71399229770394e+002°)
8.31763771102667e+000	(2.89139094149009e+001dB,1.71201991462486e+002°)
8.51138038202372e+000	(2.89091239915489e+001dB,1.71000376250984e+002°)
8.70963589956076e+000	(2.89041186833290e+001dB,1.70794297217611e+002°)
8.91250938133741e+000	(2.88988836577632e+001dB,1.70583666433993e+002°)
9.12010839355905e+000	(2.88934086680982e+001dB,1.70368395003618e+002°)
9.33254300796986e+000	(2.88876830382262e+001dB,1.70148393108640e+002°)
9.54992586021431e+000	(2.88816956472834e+001dB,1.69923570061849e+002°)
9.77237220955806e+000	(2.88754349139420e+001dB,1.69693834364097e+002°)
9.99999999999995e+000	(2.88688887804147e+001dB,1.69459093767517e+002°)
1.02329299228075e+001	(2.88620446961961e+001dB,1.69219255344861e+002°)
1.04712854805089e+001	(2.88548896015663e+001dB,1.68974225565306e+002°)
1.07151930523760e+001	(2.88474099108874e+001dB,1.68723910377068e+002°)
1.09647819614318e+001	(2.88395914957286e+001dB,1.68468215297193e+002°)
1.12201845430196e+001	(2.88314196678573e+001dB,1.68207045508886e+002°)
1.14815362149688e+001	(2.88228791621426e+001dB,1.67940305966747e+002°)
1.17489755493952e+001	(2.88139541194187e+001dB,1.67667901510291e+002°)
1.20226443461741e+001	(2.88046280693639e+001dB,1.67389736986125e+002°)
1.23026877081237e+001	(2.87948839134560e+001dB,1.67105717379156e+002°)
1.25892541179416e+001	(2.87847039080716e+001dB,1.66815747953205e+002°)
1.28824955169313e+001	(2.87740696478011e+001dB,1.66519734401394e+002°)
1.31825673855640e+001	(2.87629620490622e+001dB,1.66217583006659e+002°)
1.34896288259165e+001	(2.87513613340983e+001dB,1.65909200812729e+002°)
1.38038426460288e+001	(2.87392470154564e+001dB,1.65594495805917e+002°)
1.41253754462275e+001	(2.87265978810496e+001dB,1.65273377108008e+002°)
1.44543977074592e+001	(2.87133919799122e+001dB,1.64945755180544e+002°)
1.47910838816820e+001	(2.86996066087697e+001dB,1.64611542040746e+002°)
1.51356124843620e+001	(2.86852182995480e+001dB,1.64270651489297e+002°)
1.54881661891247e+001	(2.86702028079606e+001dB,1.63922999350152e+002°)
1.58489319246110e+001	(2.86545351033162e+001dB,1.63568503722504e+002°)
1.62181009735892e+001	(2.86381893596998e+001dB,1.63207085244976e+002°)
1.65958690743755e+001	(2.86211389486894e+001dB,1.62838667372048e+002°)
1.69824365246173e+001	(2.86033564337757e+001dB,1.62463176662643e+002°)
1.73780082874936e+001	(2.85848135666620e+001dB,1.62080543080748e+002°)
1.77827941003891e+001	(2.85654812856280e+001dB,1.61690700307836e+002°)
1.81970085860997e+001	(2.85453297161480e+001dB,1.61293586066753e+002°)
1.86208713666286e+001	(2.85243281739581e+001dB,1.60889142456669e+002°)
1.90546071796323e+001	(2.85024451707737e+001dB,1.60477316298527e+002°)
1.94984459975803e+001	(2.84796484228614e+001dB,1.60058059490355e+002°)
1.99526231496887e+001	(2.84559048626711e+001dB,1.59631329371637e+002°)
2.04173794466952e+001	(2.84311806537352e+001dB,1.59197089095823e+002°)
2.08929613085403e+001	(2.84054412090412e+001dB,1.58755308009909e+002°)
2.13796208950222e+001	(2.83786512130800e+001dB,1.58305962039866e+002°)
2.18776162394954e+001	(2.83507746477674e+001dB,1.57849034080536e+002°)
2.23872113856832e+001	(2.83217748224307e+001dB,1.57384514388460e+002°)
2.29086765276776e+001	(2.82916144080371e+001dB,1.56912400975921e+002°)
2.34422881531991e+001	(2.82602554758339e+001dB,1.56432700004346e+002°)
2.39883291901947e+001	(2.82276595405508e+001dB,1.55945426175001e+002°)
2.45470891568501e+001	(2.81937876082949e+001dB,1.55450603114788e+002°)
2.51188643150956e+001	(2.81586002292508e+001dB,1.54948263754771e+002°)
2.57039578276885e+001	(2.81220575552679e+001dB,1.54438450698897e+002°)
2.63026799189536e+001	(2.80841194023913e+001dB,1.53921216580249e+002°)
2.69153480392690e+001	(2.80447453183579e+001dB,1.53396624402020e+002°)
2.75422870333815e+001	(2.80038946550463e+001dB,1.52864747860292e+002°)
2.81838293126443e+001	(2.79615266458251e+001dB,1.52325671645587e+002°)
2.88403150312659e+001	(2.79176004877092e+001dB,1.51779491720097e+002°)
2.95120922666636e+001	(2.78720754281798e+001dB,1.51226315567448e+002°)
3.01995172040199e+001	(2.78249108564841e+001dB,1.50666262411797e+002°)
3.09029543251357e+001	(2.77760663991763e+001dB,1.50099463403132e+002°)
3.16227766016836e+001	(2.77255020196104e+001dB,1.49526061765613e+002°)
3.23593656929626e+001	(2.76731781210447e+001dB,1.48946212905946e+002°)
3.31131121482589e+001	(2.76190556529629e+001dB,1.48360084478832e+002°)
3.38844156139200e+001	(2.75630962201649e+001dB,1.47767856406766e+002°)
3.46736850452529e+001	(2.75052621941282e+001dB,1.47169720851592e+002°)
3.54813389233573e+001	(2.74455168260907e+001dB,1.46565882135539e+002°)
3.63078054770099e+001	(2.73838243612595e+001dB,1.45956556609701e+002°)
3.71535229097170e+001	(2.73201501535052e+001dB,1.45341972468271e+002°)
3.80189396320558e+001	(2.72544607798632e+001dB,1.44722369507250e+002°)
3.89045144994278e+001	(2.71867241541296e+001dB,1.44097998826692e+002°)
3.98107170553494e+001	(2.71169096388119e+001dB,1.43469122476066e+002°)
4.07380277804110e+001	(2.70449881546745e+001dB,1.42836013042743e+002°)
4.16869383470332e+001	(2.69709322871070e+001dB,1.42198953184136e+002°)
4.26579518801589e+001	(2.68947163885377e+001dB,1.41558235104535e+002°)
4.36515832240163e+001	(2.68163166761231e+001dB,1.40914159978216e+002°)
4.46683592150960e+001	(2.67357113239542e+001dB,1.40267037320915e+002°)
4.57088189614871e+001	(2.66528805490486e+001dB,1.39617184312326e+002°)
4.67735141287194e+001	(2.65678066904282e+001dB,1.38964925072752e+002°)
4.78630092322634e+001	(2.64804742806258e+001dB,1.38310589897578e+002°)
4.89778819368442e+001	(2.63908701090172e+001dB,1.37654514453668e+002°)
5.01187233627268e+001	(2.62989832764343e+001dB,1.36997038942242e+002°)
5.12861383991361e+001	(2.62048052405850e+001dB,1.36338507233153e+002°)
5.24807460249768e+001	(2.61083298518802e+001dB,1.35679265975839e+002°)
5.37031796370248e+001	(2.60095533793503e+001dB,1.35019663692474e+002°)
5.49540873857620e+001	(2.59084745264190e+001dB,1.34360049859080e+002°)
5.62341325190344e+001	(2.58050944363948e+001dB,1.33700773980479e+002°)
5.75439937337152e+001	(2.56994166876283e+001dB,1.33042184665062e+002°)
5.88843655355584e+001	(2.55914472783816e+001dB,1.32384628705333e+002°)
6.02559586074353e+001	(2.54811946015430e+001dB,1.31728450170136e+002°)
6.16595001861477e+001	(2.53686694094146e+001dB,1.31073989514319e+002°)
6.30957344480188e+001	(2.52538847688840e+001dB,1.30421582711388e+002°)
6.45654229034650e+001	(2.51368560073760e+001dB,1.29771560414434e+002°)
6.60693448007590e+001	(2.50176006500532e+001dB,1.29124247150285e+002°)
6.76082975391976e+001	(2.48961383488052e+001dB,1.28479960551456e+002°)
6.91830970918930e+001	(2.47724908036286e+001dB,1.27839010630039e+002°)
7.07945784384132e+001	(2.46466816770490e+001dB,1.27201699097211e+002°)
7.24435960074984e+001	(2.45187365022838e+001dB,1.26568318731549e+002°)
7.41310241300911e+001	(2.43886825858755e+001dB,1.25939152798825e+002°)
7.58577575029177e+001	(2.42565489055521e+001dB,1.25314474525402e+002°)
7.76247116628685e+001	(2.41223660040846e+001dB,1.24694546626865e+002°)
7.94328234724274e+001	(2.39861658799184e+001dB,1.24079620892937e+002°)
8.12830516164092e+001	(2.38479818753514e+001dB,1.23469937829257e+002°)
8.31763771102664e+001	(2.37078485630193e+001dB,1.22865726356056e+002°)
8.51138038202369e+001	(2.35658016314296e+001dB,1.22267203563329e+002°)
8.70963589956073e+001	(2.34218777702596e+001dB,1.21674574521614e+002°)
8.91250938133737e+001	(2.32761145560974e+001dB,1.21088032147101e+002°)
9.12010839355901e+001	(2.31285503392707e+001dB,1.20507757119408e+002°)
9.33254300796982e+001	(2.29792241323603e+001dB,1.19933917850032e+002°)
9.54992586021427e+001	(2.28281755009515e+001dB,1.19366670499169e+002°)
9.77237220955802e+001	(2.26754444571252e+001dB,1.18806159038374e+002°)
9.99999999999991e+001	(2.25210713561393e+001dB,1.18252515356311e+002°)
1.02329299228074e+002	(2.23650967966979e+001dB,1.17705859404664e+002°)
1.04712854805089e+002	(2.22075615251534e+001dB,1.17166299381193e+002°)
1.07151930523760e+002	(2.20485063439328e+001dB,1.16633931946796e+002°)
1.09647819614317e+002	(2.18879720244296e+001dB,1.16108842473428e+002°)
1.12201845430195e+002	(2.17259992245505e+001dB,1.15591105319685e+002°)
1.14815362149687e+002	(2.15626284110614e+001dB,1.15080784130912e+002°)
1.17489755493952e+002	(2.13978997868276e+001dB,1.14577932160725e+002°)
1.20226443461740e+002	(2.12318532230062e+001dB,1.14082592610920e+002°)
1.23026877081237e+002	(2.10645281962028e+001dB,1.13594798986832e+002°)
1.25892541179416e+002	(2.08959637305752e+001dB,1.13114575465351e+002°)
1.28824955169312e+002	(2.07261983448288e+001dB,1.12641937272884e+002°)
1.31825673855639e+002	(2.05552700040217e+001dB,1.12176891070759e+002°)
1.34896288259164e+002	(2.03832160760722e+001dB,1.11719435345668e+002°)
1.38038426460287e+002	(2.02100732928356e+001dB,1.11269560802942e+002°)
1.41253754462274e+002	(2.00358777156033e+001dB,1.10827250760599e+002°)
1.44543977074591e+002	(1.98606647048555e+001dB,1.10392481542283e+002°)
1.47910838816819e+002	(1.96844688940890e+001dB,1.09965222867381e+002°)
1.51356124843619e+002	(1.95073241675318e+001dB,1.09545438236756e+002°)
1.54881661891247e+002	(1.93292636415453e+001dB,1.09133085312713e+002°)
1.58489319246110e+002	(1.91503196495128e+001dB,1.08728116291977e+002°)
1.62181009735891e+002	(1.89705237300084e+001dB,1.08330478270581e+002°)
1.65958690743754e+002	(1.87899066180388e+001dB,1.07940113599756e+002°)
1.69824365246173e+002	(1.86084982391529e+001dB,1.07556960232003e+002°)
1.73780082874936e+002	(1.84263277062132e+001dB,1.07180952056700e+002°)
1.77827941003890e+002	(1.82434233186303e+001dB,1.06812019224682e+002°)
1.81970085860996e+002	(1.80598125638630e+001dB,1.06450088461371e+002°)
1.86208713666285e+002	(1.78755221209941e+001dB,1.06095083368126e+002°)
1.90546071796323e+002	(1.76905778661977e+001dB,1.05746924711574e+002°)
1.94984459975802e+002	(1.75050048799209e+001dB,1.05405530700774e+002°)
1.99526231496886e+002	(1.73188274556112e+001dB,1.05070817252165e+002°)
2.04173794466951e+002	(1.71320691098266e+001dB,1.04742698242268e+002°)
2.08929613085402e+002	(1.69447525935771e+001dB,1.04421085748240e+002°)
2.13796208950221e+002	(1.67568999047507e+001dB,1.04105890276379e+002°)
2.18776162394953e+002	(1.65685323014896e+001dB,1.03797020978767e+002°)
2.23872113856832e+002	(1.63796703163861e+001dB,1.03494385858244e+002°)
2.29086765276775e+002	(1.61903337713815e+001dB,1.03197891961990e+002°)
2.34422881531990e+002	(1.60005417932535e+001dB,1.02907445563969e+002°)
2.39883291901946e+002	(1.58103128295912e+001dB,1.02622952336552e+002°)
2.45470891568500e+002	(1.56196646651603e+001dB,1.02344317511657e+002°)
2.51188643150955e+002	(1.54286144385712e+001dB,1.02071446031723e+002°)
2.57039578276884e+002	(1.52371786591691e+001dB,1.01804242690903e+002°)
2.63026799189535e+002	(1.50453732240714e+001dB,1.01542612266820e+002°)
2.69153480392689e+002	(1.48532134352862e+001dB,1.01286459643273e+002°)
2.75422870333814e+002	(1.46607140168489e+001dB,1.01035689924254e+002°)
2.81838293126442e+002	(1.44678891319241e+001dB,1.00790208539664e+002°)
2.88403150312657e+002	(1.42747523998203e+001dB,1.00549921343091e+002°)
2.95120922666635e+002	(1.40813169128751e+001dB,1.00314734702032e+002°)
3.01995172040198e+002	(1.38875952531706e+001dB,1.00084555580912e+002°)
3.09029543251356e+002	(1.36935995090439e+001dB,9.98592916172708e+001°)
3.16227766016834e+002	(1.34993412913618e+001dB,9.96388511914602e+001°)
3.23593656929625e+002	(1.33048317495333e+001dB,9.94231434901989e+001°)
3.31131121482587e+002	(1.31100815872364e+001dB,9.92120785643175e+001°)
3.38844156139199e+002	(1.29151010778403e+001dB,9.90055673810170e+001°)
3.46736850452528e+002	(1.27199000795046e+001dB,9.88035218709519e+001°)
3.54813389233572e+002	(1.25244880499430e+001dB,9.86058549704415e+001°)
3.63078054770097e+002	(1.23288740608406e+001dB,9.84124806590982e+001°)
3.71535229097168e+002	(1.21330668119140e+001dB,9.82233139931520e+001°)
3.80189396320557e+002	(1.19370746446097e+001dB,9.80382711347396e+001°)
3.89045144994276e+002	(1.17409055554342e+001dB,9.78572693774119e+001°)
3.98107170553493e+002	(1.15445672089140e+001dB,9.76802271681067e+001°)
4.07380277804108e+002	(1.13480669501833e+001dB,9.75070641258175e+001°)
4.16869383470331e+002	(1.11514118172001e+001dB,9.73377010571825e+001°)
4.26579518801588e+002	(1.09546085525903e+001dB,9.71720599692037e+001°)
4.36515832240161e+002	(1.07576636151247e+001dB,9.70100640792970e+001°)
4.46683592150958e+002	(1.05605831908295e+001dB,9.68516378228631e+001°)
4.57088189614870e+002	(1.03633732037368e+001dB,9.66967068585608e+001°)
4.67735141287193e+002	(1.01660393262782e+001dB,9.65451980714512e+001°)
4.78630092322633e+002	(9.96858698932851e+000dB,9.63970395741751e+001°)
4.89778819368440e+002	(9.77102139190474e+000dB,9.62521607063154e+001°)
5.01187233627266e+002	(9.57334751052784e+000dB,9.61104920320879e+001°)
5.12861383991359e+002	(9.37557010825350e+000dB,9.59719653364953e+001°)
5.24807460249766e+002	(9.17769374337988e+000dB,9.58365136200711e+001°)
5.37031796370246e+002	(8.97972277783979e+000dB,9.57040710923347e+001°)
5.49540873857618e+002	(8.78166138528509e+000dB,9.55745731640664e+001°)
5.62341325190342e+002	(8.58351355887147e+000dB,9.54479564385115e+001°)
5.75439937337150e+002	(8.38528311875159e+000dB,9.53241587016090e+001°)
5.88843655355582e+002	(8.18697371928496e+000dB,9.52031189113385e+001°)
6.02559586074351e+002	(7.98858885597256e+000dB,9.50847771862717e+001°)
6.16595001861475e+002	(7.79013187212476e+000dB,9.49690747934093e+001°)
6.30957344480186e+002	(7.59160596527034e+000dB,9.48559541353778e+001°)
6.45654229034648e+002	(7.39301419331514e+000dB,9.47453587370573e+001°)
6.60693448007588e+002	(7.19435948045812e+000dB,9.46372332317058e+001°)
6.76082975391973e+002	(6.99564462287307e+000dB,9.45315233466405e+001°)
6.91830970918928e+002	(6.79687229416357e+000dB,9.44281758885332e+001°)
7.07945784384129e+002	(6.59804505059912e+000dB,9.43271387283723e+001°)
7.24435960074981e+002	(6.39916533613993e+000dB,9.42283607861402e+001°)
7.41310241300908e+002	(6.20023548725791e+000dB,9.41317920152517e+001°)
7.58577575029174e+002	(6.00125773756102e+000dB,9.40373833867956e+001°)
7.76247116628682e+002	(5.80223422222816e+000dB,9.39450868736170e+001°)
7.94328234724272e+002	(5.60316698226156e+000dB,9.38548554342780e+001°)
8.12830516164089e+002	(5.40405796856335e+000dB,9.37666429969288e+001°)
8.31763771102661e+002	(5.20490904584299e+000dB,9.36804044431197e+001°)
8.51138038202366e+002	(5.00572199636187e+000dB,9.35960955915822e+001°)
8.70963589956070e+002	(4.80649852352134e+000dB,9.35136731820050e+001°)
8.91250938133734e+002	(4.60724025530024e+000dB,9.34330948588286e+001°)
9.12010839355898e+002	(4.40794874754764e+000dB,9.33543191550796e+001°)
9.33254300796979e+002	(4.20862548713662e+000dB,9.32773054762654e+001°)
9.54992586021424e+002	(4.00927189498443e+000dB,9.32020140843460e+001°)
9.77237220955798e+002	(3.80988932894446e+000dB,9.31284060818005e+001°)
9.99999999999987e+002	(3.61047908657502e+000dB,9.30564433958021e+001°)
1.02329299228074e+003	(3.41104240778993e+000dB,9.29860887625161e+001°)
1.04712854805089e+003	(3.21158047739580e+000dB,9.29173057115315e+001°)
1.07151930523759e+003	(3.01209442752041e+000dB,9.28500585504392e+001°)
1.09647819614317e+003	(2.81258533993677e+000dB,9.27843123495643e+001°)
1.12201845430195e+003	(2.61305424828722e+000dB,9.27200329268624e+001°)
1.14815362149687e+003	(2.41350214021143e+000dB,9.26571868329879e+001°)
1.17489755493951e+003	(2.21392995938263e+000dB,9.25957413365396e+001°)
1.20226443461740e+003	(2.01433860745555e+000dB,9.25356644094915e+001°)
1.23026877081237e+003	(1.81472894593010e+000dB,9.24769247128116e+001°)
1.25892541179415e+003	(1.61510179793397e+000dB,9.24194915822757e+001°)
1.28824955169312e+003	(1.41545794992788e+000dB,9.23633350144777e+001°)
1.31825673855639e+003	(1.21579815333662e+000dB,9.23084256530406e+001°)
1.34896288259164e+003	(1.01612312610890e+000dB,9.22547347750303e+001°)
1.38038426460287e+003	(8.16433554209314e-001dB,9.22022342775752e+001°)
1.41253754462274e+003	(6.16730093045097e-001dB,9.21508966646914e+001°)
1.44543977074591e+003	(4.17013368830543e-001dB,9.21006950343157e+001°)
1.47910838816819e+003	(2.17283979891781e-001dB,9.20516030655474e+001°)
1.51356124843619e+003	(1.75424979144420e-002dB,9.20035950060975e+001°)
1.54881661891246e+003	(-1.82210530863309e-001dB,9.19566456599475e+001°)
1.58489319246109e+003	(-3.81974584509954e-001dB,9.19107303752152e+001°)
1.62181009735891e+003	(-5.81749164309885e-001dB,9.18658250322282e+001°)
1.65958690743754e+003	(-7.81533793720371e-001dB,9.18219060318039e+001°)
1.69824365246172e+003	(-9.81328017374359e-001dB,9.17789502837343e+001°)
1.73780082874935e+003	(-1.18113140012693e+000dB,9.17369351954745e+001°)
1.77827941003890e+003	(-1.38094352614357e+000dB,9.16958386610335e+001°)
1.81970085860996e+003	(-1.58076399802847e+000dB,9.16556390500652e+001°)
1.86208713666284e+003	(-1.78059243599097e+000dB,9.16163151971578e+001°)
1.90546071796322e+003	(-1.98042847704850e+000dB,9.15778463913189e+001°)
1.94984459975802e+003	(-2.18027177426454e+000dB,9.15402123656552e+001°)
1.99526231496885e+003	(-2.38012199601980e+000dB,9.15033932872437e+001°)
2.04173794466950e+003	(-2.57997882531534e+000dB,9.14673697471916e+001°)
2.08929613085401e+003	(-2.77984195910607e+000dB,9.14321227508831e+001°)
2.13796208950220e+003	(-2.97971110766342e+000dB,9.13976337084101e+001°)
2.18776162394952e+003	(-3.17958599396568e+000dB,9.13638844251845e+001°)
2.23872113856831e+003	(-3.37946635311492e+000dB,9.13308570927280e+001°)
2.29086765276774e+003	(-3.57935193177925e+000dB,9.12985342796389e+001°)
2.34422881531989e+003	(-3.77924248765912e+000dB,9.12668989227305e+001°)
2.39883291901946e+003	(-3.97913778897689e+000dB,9.12359343183405e+001°)
2.45470891568500e+003	(-4.17903761398827e+000dB,9.12056241138061e+001°)
2.51188643150954e+003	(-4.37894175051484e+000dB,9.11759522991047e+001°)
2.57039578276883e+003	(-4.57884999549653e+000dB,9.11469031986542e+001°)
2.63026799189534e+003	(-4.77876215456334e+000dB,9.11184614632727e+001°)
2.69153480392688e+003	(-4.97867804162516e+000dB,9.10906120622921e+001°)
2.75422870333813e+003	(-5.17859747847907e+000dB,9.10633402758251e+001°)
2.81838293126441e+003	(-5.37852029443307e+000dB,9.10366316871802e+001°)
2.88403150312657e+003	(-5.57844632594573e+000dB,9.10104721754239e+001°)
2.95120922666634e+003	(-5.77837541628075e+000dB,9.09848479080852e+001°)
3.01995172040197e+003	(-5.97830741517589e+000dB,9.09597453340013e+001°)
3.09029543251355e+003	(-6.17824217852544e+000dB,9.09351511762998e+001°)
3.16227766016833e+003	(-6.37817956807577e+000dB,9.09110524255155e+001°)
3.23593656929624e+003	(-6.57811945113301e+000dB,9.08874363328395e+001°)
3.31131121482586e+003	(-6.77806170028262e+000dB,9.08642904034956e+001°)
3.38844156139198e+003	(-6.97800619311993e+000dB,9.08416023902433e+001°)
3.46736850452527e+003	(-7.17795281199131e+000dB,9.08193602870036e+001°)
3.54813389233570e+003	(-7.37790144374535e+000dB,9.07975523226046e+001°)
3.63078054770096e+003	(-7.57785197949346e+000dB,9.07761669546448e+001°)
3.71535229097167e+003	(-7.77780431437951e+000dB,9.07551928634707e+001°)
3.80189396320556e+003	(-7.97775834735801e+000dB,9.07346189462663e+001°)
3.89045144994275e+003	(-8.17771398098021e+000dB,9.07144343112515e+001°)
3.98107170553491e+003	(-8.37767112118788e+000dB,9.06946282719876e+001°)
4.07380277804107e+003	(-8.57762967711423e+000dB,9.06751903417856e+001°)
4.16869383470329e+003	(-8.77758956089152e+000dB,9.06561102282170e+001°)
4.26579518801586e+003	(-8.97755068746503e+000dB,9.06373778277219e+001°)
4.36515832240159e+003	(-9.17751297441300e+000dB,9.06189832203139e+001°)
4.46683592150956e+003	(-9.37747634177202e+000dB,9.06009166643791e+001°)
4.57088189614868e+003	(-9.57744071186775e+000dB,9.05831685915646e+001°)
4.67735141287191e+003	(-9.77740600915038e+000dB,9.05657296017576e+001°)
4.78630092322631e+003	(-9.97737216003456e+000dB,9.05485904581491e+001°)
4.89778819368439e+003	(-1.01773390927436e+001dB,9.05317420823821e+001°)
5.01187233627265e+003	(-1.03773067371573e+001dB,9.05151755497819e+001°)
5.12861383991357e+003	(-1.05772750246634e+001dB,9.04988820846642e+001°)
5.24807460249765e+003	(-1.07772438880125e+001dB,9.04828530557212e+001°)
5.37031796370244e+003	(-1.09772132611749e+001dB,9.04670799714819e+001°)
5.49540873857616e+003	(-1.11771830792015e+001dB,9.04515544758448e+001°)
5.62341325190340e+003	(-1.13771532780854e+001dB,9.04362683436805e+001°)
5.75439937337148e+003	(-1.15771237946267e+001dB,9.04212134765029e+001°)
5.88843655355580e+003	(-1.17770945662985e+001dB,9.04063818982059e+001°)
6.02559586074348e+003	(-1.19770655311141e+001dB,9.03917657508634e+001°)
6.16595001861473e+003	(-1.21770366274961e+001dB,9.03773572905923e+001°)
6.30957344480183e+003	(-1.23770077941452e+001dB,9.03631488834733e+001°)
6.45654229034645e+003	(-1.25769789699109e+001dB,9.03491330015308e+001°)
6.60693448007586e+003	(-1.27769500936615e+001dB,9.03353022187674e+001°)
6.76082975391971e+003	(-1.29769211041546e+001dB,9.03216492072528e+001°)
6.91830970918926e+003	(-1.31768919399073e+001dB,9.03081667332633e+001°)
7.07945784384127e+003	(-1.33768625390657e+001dB,9.02948476534720e+001°)
7.24435960074979e+003	(-1.35768328392741e+001dB,9.02816849111864e+001°)
7.41310241300906e+003	(-1.37768027775423e+001dB,9.02686715326317e+001°)
7.58577575029172e+003	(-1.39767722901125e+001dB,9.02558006232786e+001°)
7.76247116628679e+003	(-1.41767413123239e+001dB,9.02430653642134e+001°)
7.94328234724269e+003	(-1.43767097784757e+001dB,9.02304590085476e+001°)
8.12830516164086e+003	(-1.45766776216876e+001dB,9.02179748778680e+001°)
8.31763771102658e+003	(-1.47766447737583e+001dB,9.02056063587217e+001°)
8.51138038202363e+003	(-1.49766111650206e+001dB,9.01933468991378e+001°)
8.70963589956067e+003	(-1.51765767241941e+001dB,9.01811900051816e+001°)
8.91250938133731e+003	(-1.53765413782336e+001dB,9.01691292375414e+001°)
9.12010839355895e+003	(-1.55765050521745e+001dB,9.01571582081446e+001°)
9.33254300796976e+003	(-1.57764676689739e+001dB,9.01452705768028e+001°)
