Freq.	V(vo)
4.67735141287193e+002	(1.02737438345466e+001dB,9.66638839911916e+001°)
4.78630092322633e+002	(1.00763841524392e+001dB,9.65130959196722e+001°)
4.89778819368440e+002	(9.87890714300428e+000dB,9.63656428520343e+001°)
5.01187233627266e+002	(9.68131795685878e+000dB,9.62214543889230e+001°)
5.12861383991359e+002	(9.48362152408443e+000dB,9.60804613548871e+001°)
5.24807460249766e+002	(9.28582256318885e+000dB,9.59425957942197e+001°)
5.37031796370246e+002	(9.08792558974502e+000dB,9.58077909654157e+001°)
5.49540873857618e+002	(8.88993492471693e+000dB,9.56759813343645e+001°)
5.62341325190342e+002	(8.69185470247919e+000dB,9.55471025663866e+001°)
5.75439937337150e+002	(8.49368887853868e+000dB,9.54210915172195e+001°)
5.88843655355582e+002	(8.29544123696639e+000dB,9.52978862230494e+001°)
6.02559586074351e+002	(8.09711539754771e+000dB,9.51774258896803e+001°)
6.16595001861475e+002	(7.89871482265926e+000dB,9.50596508809250e+001°)
6.30957344480186e+002	(7.70024282388069e+000dB,9.49445027062974e+001°)
6.45654229034648e+002	(7.50170256834948e+000dB,9.48319240080814e+001°)
6.60693448007588e+002	(7.30309708486698e+000dB,9.47218585478448e+001°)
6.76082975391973e+002	(7.10442926976366e+000dB,9.46142511924622e+001°)
6.91830970918928e+002	(6.90570189253160e+000dB,9.45090478997088e+001°)
7.07945784384129e+002	(6.70691760123201e+000dB,9.44061957034787e+001°)
7.24435960074981e+002	(6.50807892768552e+000dB,9.43056426986811e+001°)
7.41310241300908e+002	(6.30918829245270e+000dB,9.42073380258620e+001°)
7.58577575029174e+002	(6.11024800961239e+000dB,9.41112318555959e+001°)
7.76247116628682e+002	(5.91126029134493e+000dB,9.40172753726889e+001°)
7.94328234724272e+002	(5.71222725232737e+000dB,9.39254207602311e+001°)
8.12830516164089e+002	(5.51315091394776e+000dB,9.38356211835346e+001°)
8.31763771102661e+002	(5.31403320834493e+000dB,9.37478307739878e+001°)
8.51138038202366e+002	(5.11487598228057e+000dB,9.36620046128576e+001°)
8.70963589956070e+002	(4.91568100084984e+000dB,9.35780987150660e+001°)
8.91250938133734e+002	(4.71644995103669e+000dB,9.34960700129674e+001°)
9.12010839355898e+002	(4.51718444511990e+000dB,9.34158763401480e+001°)
9.33254300796979e+002	(4.31788602393570e+000dB,9.33374764152707e+001°)
9.54992586021424e+002	(4.11855616000248e+000dB,9.32608298259831e+001°)
9.77237220955798e+002	(3.91919626051310e+000dB,9.31858970129072e+001°)
9.99999999999987e+002	(3.71980767020010e+000dB,9.31126392537265e+001°)
1.02329299228074e+003	(3.52039167407877e+000dB,9.30410186473847e+001°)
1.04712854805089e+003	(3.32094950007320e+000dB,9.29709980984102e+001°)
1.07151930523759e+003	(3.12148232152983e+000dB,9.29025413013764e+001°)
1.09647819614317e+003	(2.92199125962316e+000dB,9.28356127255107e+001°)
1.12201845430195e+003	(2.72247738565817e+000dB,9.27701775994595e+001°)
1.14815362149687e+003	(2.52294172327345e+000dB,9.27062018962198e+001°)
1.17489755493951e+003	(2.32338525054938e+000dB,9.26436523182424e+001°)
1.20226443461740e+003	(2.12380890202504e+000dB,9.25824962827155e+001°)
1.23026877081237e+003	(1.92421357062802e+000dB,9.25227019070336e+001°)
1.25892541179415e+003	(1.72460010952035e+000dB,9.24642379944561e+001°)
1.28824955169312e+003	(1.52496933386440e+000dB,9.24070740199607e+001°)
1.31825673855639e+003	(1.32532202251202e+000dB,9.23511801162950e+001°)
1.34896288259164e+003	(1.12565891962006e+000dB,9.22965270602286e+001°)
1.38038426460287e+003	(9.25980736195600e-001dB,9.22430862590092e+001°)
1.41253754462274e+003	(7.26288151573705e-001dB,9.21908297370237e+001°)
1.44543977074591e+003	(5.26581814830688e-001dB,9.21397301226664e+001°)
1.47910838816819e+003	(3.26862346135606e-001dB,9.20897606354141e+001°)
1.51356124843619e+003	(1.27130338042670e-001dB,9.20408950731105e+001°)
1.54881661891246e+003	(-7.26136432729227e-002dB,9.19931077994580e+001°)
1.58489319246109e+003	(-2.72369056833245e-001dB,9.19463737317189e+001°)
1.62181009735891e+003	(-4.72135385727668e-001dB,9.19006683286233e+001°)
1.65958690743754e+003	(-6.71912136032402e-001dB,9.18559675784846e+001°)
1.69824365246172e+003	(-8.71698835777392e-001dB,9.18122479875213e+001°)
1.73780082874935e+003	(-1.07149503395853e+000dB,9.17694865683828e+001°)
1.77827941003890e+003	(-1.27130029959310e+000dB,9.17276608288794e+001°)
1.81970085860996e+003	(-1.47111422081673e+000dB,9.16867487609133e+001°)
1.86208713666284e+003	(-1.67093640401983e+000dB,9.16467288296096e+001°)
1.90546071796322e+003	(-1.87076647302193e+000dB,9.16075799626453e+001°)
1.94984459975802e+003	(-2.07060406828211e+000dB,9.15692815397737e+001°)
1.99526231496885e+003	(-2.27044884614410e+000dB,9.15318133825423e+001°)
2.04173794466950e+003	(-2.47030047811426e+000dB,9.14951557442020e+001°)
2.08929613085401e+003	(-2.67015865017124e+000dB,9.14592892998040e+001°)
2.13796208950220e+003	(-2.87002306210568e+000dB,9.14241951364839e+001°)
2.18776162394952e+003	(-3.06989342688874e+000dB,9.13898547439280e+001°)
2.23872113856831e+003	(-3.26976947006811e+000dB,9.13562500050208e+001°)
2.29086765276774e+003	(-3.46965092919033e+000dB,9.13233631866699e+001°)
2.34422881531989e+003	(-3.66953755324801e+000dB,9.12911769308067e+001°)
2.39883291901946e+003	(-3.86942910215121e+000dB,9.12596742455580e+001°)
2.45470891568500e+003	(-4.06932534622141e+000dB,9.12288384965880e+001°)
2.51188643150954e+003	(-4.26922606570751e+000dB,9.11986533986056e+001°)
2.57039578276883e+003	(-4.46913105032239e+000dB,9.11691030070361e+001°)
2.63026799189534e+003	(-4.66904009879946e+000dB,9.11401717098521e+001°)
2.69153480392688e+003	(-4.86895301846808e+000dB,9.11118442195626e+001°)
2.75422870333813e+003	(-5.06886962484695e+000dB,9.10841055653565e+001°)
2.81838293126441e+003	(-5.26878974125476e+000dB,9.10569410853968e+001°)
2.88403150312657e+003	(-5.46871319843721e+000dB,9.10303364192642e+001°)
2.95120922666634e+003	(-5.66863983420954e+000dB,9.10042775005456e+001°)
3.01995172040197e+003	(-5.86856949311405e+000dB,9.09787505495650e+001°)
3.09029543251355e+003	(-6.06850202609164e+000dB,9.09537420662543e+001°)
3.16227766016833e+003	(-6.26843729016688e+000dB,9.09292388231605e+001°)
3.23593656929624e+003	(-6.46837514814584e+000dB,9.09052278585866e+001°)
3.31131121482586e+003	(-6.66831546832612e+000dB,9.08816964698635e+001°)
3.38844156139198e+003	(-6.86825812421838e+000dB,9.08586322067491e+001°)
3.46736850452527e+003	(-7.06820299427891e+000dB,9.08360228649535e+001°)
3.54813389233570e+003	(-7.26814996165261e+000dB,9.08138564797853e+001°)
3.63078054770096e+003	(-7.46809891392576e+000dB,9.07921213199180e+001°)
3.71535229097167e+003	(-7.66804974288828e+000dB,9.07708058812730e+001°)
3.80189396320556e+003	(-7.86800234430479e+000dB,9.07498988810159e+001°)
3.89045144994275e+003	(-8.06795661769397e+000dB,9.07293892516644e+001°)
3.98107170553491e+003	(-8.26791246611600e+000dB,9.07092661353046e+001°)
4.07380277804107e+003	(-8.46786979596735e+000dB,9.06895188779130e+001°)
4.16869383470329e+003	(-8.66782851678263e+000dB,9.06701370237813e+001°)
4.26579518801586e+003	(-8.86778854104308e+000dB,9.06511103100424e+001°)
4.36515832240159e+003	(-9.06774978399127e+000dB,9.06324286612937e+001°)
4.46683592150956e+003	(-9.26771216345163e+000dB,9.06140821843164e+001°)
4.57088189614868e+003	(-9.46767559965643e+000dB,9.05960611628871e+001°)
4.67735141287191e+003	(-9.66764001507684e+000dB,9.05783560526803e+001°)
4.78630092322631e+003	(-9.86760533425869e+000dB,9.05609574762587e+001°)
4.89778819368439e+003	(-1.00675714836627e+001dB,9.05438562181489e+001°)
5.01187233627265e+003	(-1.02675383915086e+001dB,9.05270432200008e+001°)
5.12861383991357e+003	(-1.04675059876231e+001dB,9.05105095758274e+001°)
5.24807460249765e+003	(-1.06674742032914e+001dB,9.04942465273230e+001°)
5.37031796370244e+003	(-1.08674429711111e+001dB,9.04782454592578e+001°)
5.49540873857616e+003	(-1.10674122248500e+001dB,9.04624978949471e+001°)
5.62341325190340e+003	(-1.12673818993051e+001dB,9.04469954917911e+001°)
5.75439937337148e+003	(-1.14673519301650e+001dB,9.04317300368846e+001°)
5.88843655355580e+003	(-1.16673222538733e+001dB,9.04166934426951e+001°)
6.02559586074348e+003	(-1.18672928074938e+001dB,9.04018777428045e+001°)
6.16595001861473e+003	(-1.20672635285772e+001dB,9.03872750877148e+001°)
6.30957344480183e+003	(-1.22672343550290e+001dB,9.03728777407153e+001°)
6.45654229034645e+003	(-1.24672052249775e+001dB,9.03586780738075e+001°)
6.60693448007586e+003	(-1.26671760766425e+001dB,9.03446685636881e+001°)
6.76082975391971e+003	(-1.28671468482051e+001dB,9.03308417877864e+001°)
6.91830970918926e+003	(-1.30671174776757e+001dB,9.03171904203548e+001°)
7.07945784384127e+003	(-1.32670879027632e+001dB,9.03037072286104e+001°)
7.24435960074979e+003	(-1.34670580607428e+001dB,9.02903850689254e+001°)
7.41310241300906e+003	(-1.36670278883229e+001dB,9.02772168830651e+001°)
7.58577575029172e+003	(-1.38669973215111e+001dB,9.02641956944712e+001°)
7.76247116628679e+003	(-1.40669662954782e+001dB,9.02513146045881e+001°)
7.94328234724269e+003	(-1.42669347444211e+001dB,9.02385667892313e+001°)
8.12830516164086e+003	(-1.44669026014232e+001dB,9.02259454949960e+001°)
8.31763771102658e+003	(-1.46668697983124e+001dB,9.02134440357026e+001°)
8.51138038202363e+003	(-1.48668362655165e+001dB,9.02010557888798e+001°)
8.70963589956067e+003	(-1.50668019319160e+001dB,9.01887741922817e+001°)
8.91250938133731e+003	(-1.52667667246932e+001dB,9.01765927404374e+001°)
9.12010839355895e+003	(-1.54667305691775e+001dB,9.01645049812327e+001°)
9.33254300796976e+003	(-1.56666933886876e+001dB,9.01525045125208e+001°)
9.54992586021421e+003	(-1.58666551043685e+001dB,9.01405849787606e+001°)
9.77237220955795e+003	(-1.60666156350246e+001dB,9.01287400676818e+001°)
9.99999999999984e+003	(-1.62665748969472e+001dB,9.01169635069742e+001°)
1.02329299228074e+004	(-1.64665328037378e+001dB,9.01052490610007e+001°)
1.04712854805088e+004	(-1.66664892661238e+001dB,9.00935905275310e+001°)
1.07151930523759e+004	(-1.68664441917704e+001dB,9.00819817344957e+001°)
1.09647819614317e+004	(-1.70663974850841e+001dB,9.00704165367590e+001°)
1.12201845430195e+004	(-1.72663490470104e+001dB,9.00588888129077e+001°)
1.14815362149686e+004	(-1.74662987748237e+001dB,9.00473924620569e+001°)
1.17489755493951e+004	(-1.76662465619095e+001dB,9.00359214006681e+001°)
1.20226443461739e+004	(-1.78661922975387e+001dB,9.00244695593811e+001°)
1.23026877081236e+004	(-1.80661358666328e+001dB,9.00130308798570e+001°)
1.25892541179415e+004	(-1.82660771495196e+001dB,9.00015993116302e+001°)
1.28824955169311e+004	(-1.84660160216802e+001dB,8.99901688089694e+001°)
1.31825673855639e+004	(-1.86659523534848e+001dB,8.99787333277461e+001°)
1.34896288259163e+004	(-1.88658860099180e+001dB,8.99672868223080e+001°)
1.38038426460286e+004	(-1.90658168502926e+001dB,8.99558232423573e+001°)
1.41253754462273e+004	(-1.92657447279519e+001dB,8.99443365298326e+001°)
1.44543977074590e+004	(-1.94656694899583e+001dB,8.99328206157923e+001°)
1.47910838816818e+004	(-1.96655909767699e+001dB,8.99212694172988e+001°)
1.51356124843618e+004	(-1.98655090219023e+001dB,8.99096768343029e+001°)
1.54881661891246e+004	(-2.00654234515756e+001dB,8.98980367465264e+001°)
1.58489319246109e+004	(-2.02653340843468e+001dB,8.98863430103417e+001°)
1.62181009735890e+004	(-2.04652407307250e+001dB,8.98745894556484e+001°)
1.65958690743753e+004	(-2.06651431927705e+001dB,8.98627698827451e+001°)
1.69824365246172e+004	(-2.08650412636750e+001dB,8.98508780591951e+001°)
1.73780082874935e+004	(-2.10649347273242e+001dB,8.98389077166864e+001°)
1.77827941003889e+004	(-2.12648233578399e+001dB,8.98268525478830e+001°)
1.81970085860995e+004	(-2.14647069191017e+001dB,8.98147062032690e+001°)
1.86208713666284e+004	(-2.16645851642474e+001dB,8.98024622879833e+001°)
1.90546071796321e+004	(-2.18644578351498e+001dB,8.97901143586439e+001°)
1.94984459975801e+004	(-2.20643246618708e+001dB,8.97776559201626e+001°)
1.99526231496885e+004	(-2.22641853620900e+001dB,8.97650804225479e+001°)
2.04173794466949e+004	(-2.24640396405068e+001dB,8.97523812576968e+001°)
2.08929613085400e+004	(-2.26638871882159e+001dB,8.97395517561739e+001°)
2.13796208950220e+004	(-2.28637276820537e+001dB,8.97265851839788e+001°)
2.18776162394952e+004	(-2.30635607839144e+001dB,8.97134747393005e+001°)
2.23872113856830e+004	(-2.32633861400346e+001dB,8.97002135492583e+001°)
2.29086765276773e+004	(-2.34632033802455e+001dB,8.96867946666307e+001°)
2.34422881531988e+004	(-2.36630121171897e+001dB,8.96732110665703e+001°)
2.39883291901945e+004	(-2.38628119455024e+001dB,8.96594556433067e+001°)
2.45470891568499e+004	(-2.40626024409539e+001dB,8.96455212068363e+001°)
2.51188643150954e+004	(-2.42623831595533e+001dB,8.96314004795999e+001°)
2.57039578276882e+004	(-2.44621536366100e+001dB,8.96170860931486e+001°)
2.63026799189534e+004	(-2.46619133857514e+001dB,8.96025705847993e+001°)
2.69153480392687e+004	(-2.48616618978956e+001dB,8.95878463942790e+001°)
2.75422870333812e+004	(-2.50613986401761e+001dB,8.95729058603608e+001°)
2.81838293126441e+004	(-2.52611230548159e+001dB,8.95577412174920e+001°)
2.88403150312656e+004	(-2.54608345579502e+001dB,8.95423445924151e+001°)
2.95120922666633e+004	(-2.56605325383935e+001dB,8.95267080007849e+001°)
3.01995172040196e+004	(-2.58602163563498e+001dB,8.95108233437820e+001°)
3.09029543251354e+004	(-2.60598853420623e+001dB,8.94946824047257e+001°)
3.16227766016832e+004	(-2.62595387944007e+001dB,8.94782768456889e+001°)
3.23593656929623e+004	(-2.64591759793823e+001dB,8.94615982041168e+001°)
3.31131121482585e+004	(-2.66587961286244e+001dB,8.94446378894534e+001°)
3.38844156139197e+004	(-2.68583984377248e+001dB,8.94273871797785e+001°)
3.46736850452526e+004	(-2.70579820645664e+001dB,8.94098372184592e+001°)
3.54813389233569e+004	(-2.72575461275432e+001dB,8.93919790108202e+001°)
3.63078054770095e+004	(-2.74570897037040e+001dB,8.93738034208370e+001°)
3.71535229097166e+004	(-2.76566118268092e+001dB,8.93553011678567e+001°)
3.80189396320554e+004	(-2.78561114852970e+001dB,8.93364628233531e+001°)
3.89045144994274e+004	(-2.80555876201561e+001dB,8.93172788077207e+001°)
3.98107170553490e+004	(-2.82550391226981e+001dB,8.92977393871148e+001°)
4.07380277804105e+004	(-2.84544648322274e+001dB,8.92778346703440e+001°)
4.16869383470328e+004	(-2.86538635336024e+001dB,8.92575546058248e+001°)
4.26579518801585e+004	(-2.88532339546834e+001dB,8.92368889786032e+001°)
4.36515832240158e+004	(-2.90525747636623e+001dB,8.92158274074562e+001°)
4.46683592150955e+004	(-2.92518845662684e+001dB,8.91943593420803e+001°)
4.57088189614867e+004	(-2.94511619028443e+001dB,8.91724740603781e+001°)
4.67735141287190e+004	(-2.96504052452870e+001dB,8.91501606658562e+001°)
4.78630092322630e+004	(-2.98496129938465e+001dB,8.91274080851441e+001°)
4.89778819368437e+004	(-3.00487834737775e+001dB,8.91042050656500e+001°)
5.01187233627263e+004	(-3.02479149318350e+001dB,8.90805401733659e+001°)
5.12861383991355e+004	(-3.04470055326089e+001dB,8.90564017908390e+001°)
5.24807460249763e+004	(-3.06460533546895e+001dB,8.90317781153255e+001°)
5.37031796370243e+004	(-3.08450563866556e+001dB,8.90066571571445e+001°)
5.49540873857614e+004	(-3.10440125228784e+001dB,8.89810267382521e+001°)
5.62341325190339e+004	(-3.12429195591322e+001dB,8.89548744910553e+001°)
5.75439937337146e+004	(-3.14417751880033e+001dB,8.89281878574891e+001°)
5.88843655355578e+004	(-3.16405769940879e+001dB,8.89009540883799e+001°)
6.02559586074346e+004	(-3.18393224489707e+001dB,8.88731602431212e+001°)
6.16595001861471e+004	(-3.20380089059727e+001dB,8.88447931896876e+001°)
6.30957344480181e+004	(-3.22366335946591e+001dB,8.88158396050187e+001°)
6.45654229034643e+004	(-3.24351936150968e+001dB,8.87862859758019e+001°)
6.60693448007584e+004	(-3.26336859318498e+001dB,8.87561185996880e+001°)
6.76082975391969e+004	(-3.28321073677013e+001dB,8.87253235869762e+001°)
6.91830970918923e+004	(-3.30304545970904e+001dB,8.86938868628051e+001°)
7.07945784384124e+004	(-3.32287241392520e+001dB,8.86617941698907e+001°)
7.24435960074976e+004	(-3.34269123510447e+001dB,8.86290310718543e+001°)
7.41310241300903e+004	(-3.36250154194559e+001dB,8.85955829571864e+001°)
7.58577575029169e+004	(-3.38230293537684e+001dB,8.85614350438947e+001°)
7.76247116628677e+004	(-3.40209499773748e+001dB,8.85265723848882e+001°)
7.94328234724266e+004	(-3.42187729192241e+001dB,8.84909798741518e+001°)
8.12830516164084e+004	(-3.44164936048860e+001dB,8.84546422537707e+001°)
8.31763771102655e+004	(-3.46141072472156e+001dB,8.84175441218644e+001°)
8.51138038202360e+004	(-3.48116088366025e+001dB,8.83796699414969e+001°)
8.70963589956064e+004	(-3.50089931307872e+001dB,8.83410040506309e+001°)
8.91250938133728e+004	(-3.52062546442256e+001dB,8.83015306731999e+001°)
9.12010839355892e+004	(-3.54033876369855e+001dB,8.82612339313735e+001°)
9.33254300796973e+004	(-3.56003861031540e+001dB,8.82200978590974e+001°)
9.54992586021417e+004	(-3.57972437587361e+001dB,8.81781064169931e+001°)
9.77237220955792e+004	(-3.59939540290265e+001dB,8.81352435087065e+001°)
9.99999999999980e+004	(-3.61905100354310e+001dB,8.80914929987986e+001°)
1.02329299228073e+005	(-3.63869045817176e+001dB,8.80468387322766e+001°)
1.04712854805088e+005	(-3.65831301396744e+001dB,8.80012645558688e+001°)
1.07151930523759e+005	(-3.67791788341532e+001dB,8.79547543411484e+001°)
1.09647819614316e+005	(-3.69750424274730e+001dB,8.79072920096195e+001°)
1.12201845430194e+005	(-3.71707123031625e+001dB,8.78588615598809e+001°)
1.14815362149686e+005	(-3.73661794490152e+001dB,8.78094470969863e+001°)
1.17489755493951e+005	(-3.75614344394336e+001dB,8.77590328641275e+001°)
1.20226443461739e+005	(-3.77564674170366e+001dB,8.77076032767677e+001°)
1.23026877081236e+005	(-3.79512680735054e+001dB,8.76551429593561e+001°)
1.25892541179414e+005	(-3.81458256296414e+001dB,8.76016367847611e+001°)
1.28824955169311e+005	(-3.83401288146095e+001dB,8.75470699165581e+001°)
1.31825673855638e+005	(-3.85341658443423e+001dB,8.74914278543133e+001°)
1.34896288259163e+005	(-3.87279243990768e+001dB,8.74346964820057e+001°)
1.38038426460286e+005	(-3.89213915999980e+001dB,8.73768621197300e+001°)
1.41253754462273e+005	(-3.91145539849638e+001dB,8.73179115788231e+001°)
1.44543977074590e+005	(-3.93073974832841e+001dB,8.72578322205566e+001°)
1.47910838816818e+005	(-3.94999073895295e+001dB,8.71966120185351e+001°)
1.51356124843618e+005	(-3.96920683363434e+001dB,8.71342396249350e+001°)
1.54881661891245e+005	(-3.98838642662355e+001dB,8.70707044407161e+001°)
1.58489319246108e+005	(-4.00752784023307e+001dB,8.70059966899276e+001°)
1.62181009735890e+005	(-4.02662932180543e+001dB,8.69401074982246e+001°)
1.65958690743753e+005	(-4.04568904057309e+001dB,8.68730289756952e+001°)
1.69824365246171e+005	(-4.06470508440800e+001dB,8.68047543040886e+001°)
1.73780082874934e+005	(-4.08367545645916e+001dB,8.67352778285137e+001°)
1.77827941003889e+005	(-4.10259807167677e+001dB,8.66645951536592e+001°)
1.81970085860995e+005	(-4.12147075322191e+001dB,8.65927032445607e+001°)
1.86208713666283e+005	(-4.14029122876114e+001dB,8.65196005319126e+001°)
1.90546071796321e+005	(-4.15905712664547e+001dB,8.64452870218912e+001°)
1.94984459975800e+005	(-4.17776597197417e+001dB,8.63697644104136e+001°)
1.99526231496884e+005	(-4.19641518254367e+001dB,8.62930362017194e+001°)
2.04173794466949e+005	(-4.21500206468323e+001dB,8.62151078311084e+001°)
2.08929613085400e+005	(-4.23352380897899e+001dB,8.61359867916169e+001°)
2.13796208950219e+005	(-4.25197748588925e+001dB,8.60556827643490e+001°)
2.18776162394951e+005	(-4.27036004125444e+001dB,8.59742077521146e+001°)
2.23872113856829e+005	(-4.28866829170627e+001dB,8.58915762159444e+001°)
2.29086765276772e+005	(-4.30689891998167e+001dB,8.58078052139733e+001°)
2.34422881531987e+005	(-4.32504847014810e+001dB,8.57229145420834e+001°)
2.39883291901944e+005	(-4.34311334274843e+001dB,8.56369268756019e+001°)
2.45470891568498e+005	(-4.36108978987469e+001dB,8.55498679112336e+001°)
2.51188643150953e+005	(-4.37897391018190e+001dB,8.54617665082892e+001°)
2.57039578276881e+005	(-4.39676164385484e+001dB,8.53726548281394e+001°)
2.63026799189533e+005	(-4.41444876754236e+001dB,8.52825684706863e+001°)
2.69153480392686e+005	(-4.43203088927640e+001dB,8.51915466064935e+001°)
2.75422870333811e+005	(-4.44950344339472e+001dB,8.50996321030602e+001°)
2.81838293126439e+005	(-4.46686168548925e+001dB,8.50068716435578e+001°)
2.88403150312654e+005	(-4.48410068740450e+001dB,8.49133158361760e+001°)
2.95120922666632e+005	(-4.50121533231347e+001dB,8.48190193120441e+001°)
3.01995172040195e+005	(-4.51820030990196e+001dB,8.47240408095137e+001°)
3.09029543251352e+005	(-4.53505011169513e+001dB,8.46284432423984e+001°)
3.16227766016831e+005	(-4.55175902656445e+001dB,8.45322937495848e+001°)
3.23593656929621e+005	(-4.56832113645670e+001dB,8.44356637232426e+001°)
3.31131121482584e+005	(-4.58473031239104e+001dB,8.43386288126873e+001°)
3.38844156139195e+005	(-4.60098021077458e+001dB,8.42412689007812e+001°)
3.46736850452524e+005	(-4.61706427009161e+001dB,8.41436680496074e+001°)
3.54813389233568e+005	(-4.63297570802626e+001dB,8.40459144120210e+001°)
3.63078054770093e+005	(-4.64870751908367e+001dB,8.39481001055743e+001°)
3.71535229097164e+005	(-4.66425247277968e+001dB,8.38503210452427e+001°)
3.80189396320553e+005	(-4.67960311247442e+001dB,8.37526767313441e+001°)
3.89045144994272e+005	(-4.69475175493024e+001dB,8.36552699890574e+001°)
3.98107170553488e+005	(-4.70969049067987e+001dB,8.35582066560181e+001°)
4.07380277804104e+005	(-4.72441118529549e+001dB,8.34615952146009e+001°)
4.16869383470326e+005	(-4.73890548165419e+001dB,8.33655463657071e+001°)
4.26579518801583e+005	(-4.75316480329982e+001dB,8.32701725411617e+001°)
4.36515832240156e+005	(-4.76718035900491e+001dB,8.31755873522024e+001°)
4.46683592150953e+005	(-4.78094314863940e+001dB,8.30819049720217e+001°)
4.57088189614865e+005	(-4.79444397045541e+001dB,8.29892394508998e+001°)
4.67735141287188e+005	(-4.80767342989797e+001dB,8.28977039631619e+001°)
4.78630092322628e+005	(-4.82062195005184e+001dB,8.28074099859978e+001°)
4.89778819368435e+005	(-4.83327978383240e+001dB,8.27184664111067e+001°)
5.01187233627261e+005	(-4.84563702802509e+001dB,8.26309785911721e+001°)
5.12861383991353e+005	(-4.85768363927220e+001dB,8.25450473243206e+001°)
5.24807460249761e+005	(-4.86940945209765e+001dB,8.24607677809815e+001°)
5.37031796370241e+005	(-4.88080419904963e+001dB,8.23782283789109e+001°)
5.49540873857612e+005	(-4.89185753302770e+001dB,8.22975096135735e+001°)
5.62341325190336e+005	(-4.90255905184406e+001dB,8.22186828525561e+001°)
5.75439937337144e+005	(-4.91289832504904e+001dB,8.21418091042013e+001°)
5.88843655355575e+005	(-4.92286492302791e+001dB,8.20669377721516e+001°)
6.02559586074344e+005	(-4.93244844834928e+001dB,8.19941054089670e+001°)
6.16595001861468e+005	(-4.94163856931595e+001dB,8.19233344833579e+001°)
6.30957344480179e+005	(-4.95042505563607e+001dB,8.18546321768377e+001°)
6.45654229034641e+005	(-4.95879781609652e+001dB,8.17879892266742e+001°)
6.60693448007581e+005	(-4.96674693808254e+001dB,8.17233788328776e+001°)
6.76082975391966e+005	(-4.97426272874732e+001dB,8.16607556475356e+001°)
6.91830970918920e+005	(-4.98133575759384e+001dB,8.16000548650603e+001°)
7.07945784384122e+005	(-4.98795690018979e+001dB,8.15411914317929e+001°)
7.24435960074973e+005	(-4.99411738269490e+001dB,8.14840593928851e+001°)
7.41310241300900e+005	(-4.99980882684073e+001dB,8.14285313934147e+001°)
7.58577575029166e+005	(-5.00502329496596e+001dB,8.13744583492742e+001°)
7.76247116628674e+005	(-5.00975333467792e+001dB,8.13216693014919e+001°)
7.94328234724263e+005	(-5.01399202268314e+001dB,8.12699714653168e+001°)
8.12830516164080e+005	(-5.01773300730943e+001dB,8.12191504826428e+001°)
8.31763771102652e+005	(-5.02097054922809e+001dB,8.11689708832143e+001°)
8.51138038202357e+005	(-5.02369955988092e+001dB,8.11191767565965e+001°)
8.70963589956060e+005	(-5.02591563712107e+001dB,8.10694926331911e+001°)
8.91250938133725e+005	(-5.02761509759220e+001dB,8.10196245687200e+001°)
9.12010839355888e+005	(-5.02879500539575e+001dB,8.09692614226881e+001°)
9.33254300796969e+005	(-5.02945319663169e+001dB,8.09180763174762e+001°)
9.54992586021413e+005	(-5.02958829944442e+001dB,8.08657282610331e+001°)
9.77237220955787e+005	(-5.02919974926045e+001dB,8.08118639127269e+001°)
1.00000000000000e+006	(-5.02828779896786e+001dB,8.07561194689064e+001°)
