time	V(vin)	V(vout)
6.990635235662059e-002	2.941603e-002	-2.812902e-001
6.990688559265292e-002	2.924858e-002	-2.720979e-001
6.990736010471198e-002	2.909957e-002	-2.642078e-001
6.990799051783260e-002	2.890161e-002	-2.561603e-001
6.990902783033780e-002	2.857586e-002	-2.452971e-001
6.991012013334544e-002	2.823284e-002	-2.369756e-001
6.991195563816714e-002	2.765642e-002	-2.263926e-001
6.991390983304505e-002	2.704273e-002	-2.181194e-001
6.991690885167630e-002	2.610089e-002	-2.073862e-001
6.992014149741907e-002	2.508566e-002	-1.969945e-001
6.998295540613400e-002	5.354691e-003	3.244139e-004
7.003759648950794e-002	-1.182364e-002	1.720277e-001
7.009223757288188e-002	-2.898586e-002	3.435725e-001
7.014687865625582e-002	-4.613196e-002	5.149589e-001
7.020151973962976e-002	-6.326196e-002	6.861868e-001
7.025616082300371e-002	-8.037584e-002	8.572563e-001
7.031080190637765e-002	-9.747361e-002	1.028167e+000
7.036544298975159e-002	-1.145553e-001	1.198920e+000
7.054522191138817e-002	-1.708810e-001	1.761986e+000
7.072500083302476e-002	-2.262298e-001	2.315312e+000
7.090477975466134e-002	-2.806015e-001	2.858901e+000
7.108455867629791e-002	-3.339963e-001	3.392750e+000
7.126433759793449e-002	-3.864140e-001	3.916860e+000
7.144411651957108e-002	-4.378547e-001	4.431232e+000
7.162389544120766e-002	-4.883184e-001	4.935864e+000
7.179464882675123e-002	-5.347075e-001	5.399781e+000
7.196540221229479e-002	-5.792535e-001	5.845296e+000
7.213615559783836e-002	-6.219565e-001	6.272408e+000
7.230690898338192e-002	-6.628164e-001	6.681118e+000
7.247766236892549e-002	-7.018333e-001	7.071426e+000
7.264841575446905e-002	-7.390071e-001	7.443331e+000
7.281916914001262e-002	-7.743379e-001	7.796834e+000
7.282599927543436e-002	-7.756939e-001	7.810402e+000
7.345978439114188e-002	-8.861805e-001	8.916386e+000
7.409356950684941e-002	-9.589886e-001	9.645754e+000
7.472735462255693e-002	-9.941181e-001	9.998507e+000
7.536113973826444e-002	-9.915691e-001	9.974646e+000
7.599492485397197e-002	-9.513415e-001	9.574169e+000
7.662870996967949e-002	-8.734354e-001	8.797078e+000
7.726249508538702e-002	-7.578508e-001	7.643372e+000
7.750467386607891e-002	-7.051811e-001	7.117418e+000
7.774685264677082e-002	-6.492947e-001	6.559272e+000
7.798903142746272e-002	-5.901918e-001	5.968933e+000
7.823121020815463e-002	-5.278723e-001	5.346400e+000
7.847338898884652e-002	-4.623361e-001	4.691675e+000
7.871556776953843e-002	-3.935834e-001	4.004757e+000
7.895774655023033e-002	-3.216140e-001	3.285645e+000
7.896079830804283e-002	-3.207061e-001	3.276573e+000
7.909507565179279e-002	-2.802926e-001	2.872740e+000
7.922935299554276e-002	-2.395633e-001	2.465734e+000
7.936363033929272e-002	-1.985181e-001	2.055556e+000
7.949790768304269e-002	-1.571570e-001	1.642205e+000
7.963218502679265e-002	-1.154801e-001	1.225681e+000
7.976646237054262e-002	-7.348721e-002	8.059847e-001
7.990073971429258e-002	-3.117849e-002	3.831155e-001
8.001823239007380e-002	5.727843e-003	1.422932e-002
8.002586178460505e-002	8.124630e-003	-9.727458e-003
8.011363204348691e-002	3.569098e-002	-2.851579e-001
8.012003497040909e-002	3.770116e-002	-2.826187e-001
8.012041429437583e-002	3.782025e-002	-2.856848e-001
8.012064661183156e-002	3.789318e-002	-2.862186e-001
8.013111548998619e-002	4.117950e-002	-2.817910e-001
8.013142188992539e-002	4.127568e-002	-2.844324e-001
8.013165656952763e-002	4.134934e-002	-2.857021e-001
8.014181182806487e-002	4.453676e-002	-2.813847e-001
8.014196046356778e-002	4.458341e-002	-2.824489e-001
8.014222504277010e-002	4.466645e-002	-2.867707e-001
8.014302814162973e-002	4.491850e-002	-2.864910e-001
8.014383124048935e-002	4.517054e-002	-2.861978e-001
8.014463433934897e-002	4.542258e-002	-2.858913e-001
8.014543743820859e-002	4.567462e-002	-2.855714e-001
8.014624053706822e-002	4.592666e-002	-2.852381e-001
8.014704363592784e-002	4.617869e-002	-2.848914e-001
8.014784673478746e-002	4.643072e-002	-2.845314e-001
8.014798913652244e-002	4.647541e-002	-2.856782e-001
8.014827393999237e-002	4.656479e-002	-2.954265e-001
8.014857520409174e-002	4.665933e-002	-3.089867e-001
8.014891992574455e-002	4.676751e-002	-3.212121e-001
8.014930610018788e-002	4.688870e-002	-3.335633e-001
8.014998955984846e-002	4.710317e-002	-3.515061e-001
8.015016042476361e-002	4.715679e-002	-3.551826e-001
8.015050215459391e-002	4.726403e-002	-3.621689e-001
8.015118561425449e-002	4.747850e-002	-3.739342e-001
8.015255253357567e-002	4.790745e-002	-3.910866e-001
8.015414584071143e-002	4.840742e-002	-4.041742e-001
8.015602635798204e-002	4.899750e-002	-4.146674e-001
8.015816986053240e-002	4.967008e-002	-4.236129e-001
8.016100776330699e-002	5.056052e-002	-4.335352e-001
8.017033789335079e-002	5.348769e-002	-4.631578e-001
8.031469894502001e-002	9.893315e-002	-9.174301e-001
8.045905999668922e-002	1.439464e-001	-1.367400e+000
8.060342104835844e-002	1.885273e-001	-1.813067e+000
8.074778210002766e-002	2.326760e-001	-2.254431e+000
8.089214315169688e-002	2.763925e-001	-2.691492e+000
8.103650420336608e-002	3.196767e-001	-3.124251e+000
8.118086525503530e-002	3.625287e-001	-3.552707e+000
8.125622661760161e-002	3.845199e-001	-3.772594e+000
8.133158798016790e-002	4.062655e-001	-3.990030e+000
8.140694934273421e-002	4.277655e-001	-4.205016e+000
8.148231070530052e-002	4.490199e-001	-4.417552e+000
8.155767206786682e-002	4.700288e-001	-4.627638e+000
8.163303343043311e-002	4.907920e-001	-4.835274e+000
8.170839479299942e-002	5.113097e-001	-5.040459e+000
8.171296214830646e-002	5.125423e-001	-5.052785e+000
8.202370542901798e-002	5.952096e-001	-5.879561e+000
8.233444870972947e-002	6.706579e-001	-6.634235e+000
8.264519199044099e-002	7.388873e-001	-7.316805e+000
8.295593527115250e-002	7.998977e-001	-7.927274e+000
8.326667855186401e-002	8.536890e-001	-8.465640e+000
8.357742183257551e-002	9.002614e-001	-8.931903e+000
8.388816511328702e-002	9.396148e-001	-9.326064e+000
8.437486086896562e-002	9.791942e-001	-9.723069e+000
8.486155662464423e-002	9.966056e-001	-9.898452e+000
8.534825238032283e-002	9.918489e-001	-9.852215e+000
8.583494813600144e-002	9.649242e-001	-9.584356e+000
8.632164389168004e-002	9.158314e-001	-9.094876e+000
8.680833964735865e-002	8.445705e-001	-8.383775e+000
8.729503540303725e-002	7.511416e-001	-7.451052e+000
8.738288243149704e-002	7.326015e-001	-7.265919e+000
8.747072945995685e-002	7.135409e-001	-7.075578e+000
8.755857648841664e-002	6.939598e-001	-6.880030e+000
8.764642351687645e-002	6.738582e-001	-6.679274e+000
8.773427054533624e-002	6.532361e-001	-6.473312e+000
8.782211757379604e-002	6.320935e-001	-6.262142e+000
8.790996460225584e-002	6.104305e-001	-6.045764e+000
8.791149048116209e-002	6.100507e-001	-6.041971e+000
8.811792009890758e-002	5.568088e-001	-5.510138e+000
8.832434971665305e-002	5.018255e-001	-4.960866e+000
8.853077933439854e-002	4.451008e-001	-4.394154e+000
8.873720895214401e-002	3.866347e-001	-3.810003e+000
8.894363856988950e-002	3.264272e-001	-3.208412e+000
8.915006818763498e-002	2.644783e-001	-2.589382e+000
8.935649780538046e-002	2.007879e-001	-1.952913e+000
8.943303189720835e-002	1.771434e-001	-1.716604e+000
8.950956598903624e-002	1.534308e-001	-1.479619e+000
8.958610008086412e-002	1.296503e-001	-1.241959e+000
8.966263417269201e-002	1.058018e-001	-1.003623e+000
8.973916826451989e-002	8.188534e-002	-7.646105e-001
8.981570235634778e-002	5.790089e-002	-5.249225e-001
8.989223644817566e-002	3.384845e-002	-2.845586e-001
8.989356189127663e-002	3.343229e-002	-2.847858e-001
8.989944949083153e-002	3.158362e-002	-2.866362e-001
8.989959626773608e-002	3.153753e-002	-2.866818e-001
8.989988982154518e-002	3.144535e-002	-2.856336e-001
8.990008196662767e-002	3.138502e-002	-2.841888e-001
8.990027337509729e-002	3.132492e-002	-2.835197e-001
8.990532298049941e-002	2.973928e-002	-2.851909e-001
8.990563034932066e-002	2.964276e-002	-2.852869e-001
8.990615904155963e-002	2.947674e-002	-2.816804e-001
8.990668884473196e-002	2.931037e-002	-2.725887e-001
8.990716318670575e-002	2.916141e-002	-2.647252e-001
8.990779215013142e-002	2.896390e-002	-2.567173e-001
8.990882628143472e-002	2.863915e-002	-2.459069e-001
8.990992030037030e-002	2.829560e-002	-2.375813e-001
8.991175842073476e-002	2.771836e-002	-2.269976e-001
8.991371560305002e-002	2.710372e-002	-2.187203e-001
8.991672219559183e-002	2.615951e-002	-2.079684e-001
8.991995922431159e-002	2.514290e-002	-1.975654e-001
8.998297721307087e-002	5.347841e-003	3.928925e-004
9.003633432426000e-002	-1.142723e-002	1.680654e-001
9.008969143544912e-002	-2.818701e-002	3.355876e-001
9.014304854663825e-002	-4.493151e-002	5.029595e-001
9.019640565782737e-002	-6.166071e-002	6.701810e-001
9.024976276901650e-002	-7.837463e-002	8.372522e-001
9.030311988020562e-002	-9.507326e-002	1.004173e+000
9.035647699139475e-002	-1.117566e-001	1.170943e+000
9.046860220945914e-002	-1.467911e-001	1.521165e+000
9.058072742752354e-002	-1.815367e-001	1.868509e+000
9.069285264558794e-002	-2.159936e-001	2.212978e+000
9.080497786365234e-002	-2.501616e-001	2.554570e+000
9.091710308171673e-002	-2.840407e-001	2.893285e+000
9.102922829978113e-002	-3.176310e-001	3.229124e+000
9.114135351784553e-002	-3.509325e-001	3.562087e+000
9.114369643284985e-002	-3.516217e-001	3.568978e+000
9.140727437083697e-002	-4.288998e-001	4.341688e+000
9.167085230882409e-002	-5.021000e-001	5.073687e+000
9.193443024681121e-002	-5.712224e-001	5.764973e+000
9.219800818479834e-002	-6.362669e-001	6.415548e+000
9.246158612278546e-002	-6.972335e-001	7.025412e+000
9.272516406077258e-002	-7.541222e-001	7.594563e+000
9.298874199875970e-002	-8.069330e-001	8.123003e+000
9.358274813197647e-002	-9.031076e-001	9.085852e+000
9.417675426519322e-002	-9.659920e-001	9.715948e+000
9.477076039840998e-002	-9.955862e-001	1.001329e+001
9.536476653162675e-002	-9.918903e-001	9.977879e+000
9.595877266484351e-002	-9.549042e-001	9.609714e+000
9.655277879806026e-002	-8.846279e-001	8.908796e+000
9.714678493127703e-002	-7.810615e-001	7.875124e+000
9.715288844690202e-002	-7.798627e-001	7.863155e+000
9.740226065672339e-002	-7.275342e-001	7.340642e+000
9.765163286654476e-002	-6.716637e-001	6.782683e+000
9.790100507636612e-002	-6.122514e-001	6.189279e+000
9.815037728618747e-002	-5.492971e-001	5.560428e+000
9.839974949600884e-002	-4.828010e-001	4.896131e+000
9.864912170583021e-002	-4.127630e-001	4.196388e+000
9.889849391565157e-002	-3.391831e-001	3.461199e+000
9.903887477502654e-002	-2.971698e-001	3.041387e+000
9.917925563440150e-002	-2.547868e-001	2.617863e+000
9.931963649377647e-002	-2.120341e-001	2.190627e+000
9.946001735315142e-002	-1.689116e-001	1.759679e+000
9.960039821252639e-002	-1.254195e-001	1.325018e+000
9.974077907190135e-002	-8.155762e-002	8.866454e-001
9.988115993127632e-002	-3.732603e-002	4.445603e-001
9.999407497033878e-002	-1.861402e-003	9.008633e-002
1.000000000000000e-001	2.328067e-015	7.148105e-002
