time	V(vin)	V(vout)
7.959781699006339e-002	-1.260136e-001	-1.987123e-001
7.959792047840975e-002	-1.259814e-001	-1.986945e-001
7.960341551121473e-002	-1.242686e-001	-1.988731e-001
7.960347130977505e-002	-1.242512e-001	-1.987787e-001
7.960358290689569e-002	-1.242164e-001	-1.976124e-001
7.960369620353872e-002	-1.241811e-001	-1.955054e-001
7.960392006225225e-002	-1.241113e-001	-1.928769e-001
7.960408007761265e-002	-1.240614e-001	-1.924212e-001
7.960429295761815e-002	-1.239951e-001	-1.923602e-001
7.965819992350987e-002	-1.071613e-001	-1.654637e-001
7.971210688940159e-002	-9.030893e-002	-1.385290e-001
7.976601385529331e-002	-7.343790e-002	-1.115560e-001
7.981992082118504e-002	-5.654823e-002	-8.454477e-002
7.987382778707676e-002	-3.963992e-002	-5.749529e-002
7.992773475296848e-002	-2.271298e-002	-3.040757e-002
7.998164171886020e-002	-5.767392e-003	-3.281606e-003
8.001359195069165e-002	4.270024e-003	1.277794e-002
8.012117946604243e-002	3.815634e-002	6.699506e-002
8.022876698139322e-002	7.190317e-002	1.209891e-001
8.033635449674401e-002	1.055105e-001	1.747601e-001
8.044394201209479e-002	1.389784e-001	2.283080e-001
8.055152952744557e-002	1.723067e-001	2.816329e-001
8.065911704279637e-002	2.054956e-001	3.347347e-001
8.076670455814715e-002	2.385450e-001	3.876134e-001
8.100144095527610e-002	3.102075e-001	5.022733e-001
8.123617735240507e-002	3.793280e-001	6.128665e-001
8.147091374953402e-002	4.459066e-001	7.193933e-001
8.170565014666299e-002	5.099433e-001	8.218535e-001
8.194038654379195e-002	5.714381e-001	9.202471e-001
8.217512294092091e-002	6.303909e-001	1.014574e+000
8.240985933804987e-002	6.868017e-001	1.104835e+000
8.278733526174195e-002	7.693451e-001	1.236911e+000
8.316481118543405e-002	8.392818e-001	1.348817e+000
8.354228710912613e-002	8.966119e-001	1.440553e+000
8.391976303281823e-002	9.413353e-001	1.512120e+000
8.429723895651031e-002	9.734520e-001	1.563517e+000
8.467471488020241e-002	9.929621e-001	1.594745e+000
8.505219080389449e-002	9.998656e-001	1.605803e+000
8.543322456505521e-002	9.888203e-001	1.588143e+000
8.581425832621593e-002	9.651166e-001	1.550230e+000
8.619529208737665e-002	9.287544e-001	1.492063e+000
8.657632584853738e-002	8.797339e-001	1.413642e+000
8.695735960969810e-002	8.180548e-001	1.314968e+000
8.733839337085882e-002	7.437174e-001	1.196040e+000
8.771942713201954e-002	6.567215e-001	1.056858e+000
8.793740983291241e-002	6.028796e-001	9.707174e-001
8.815539253380528e-002	5.468973e-001	8.811514e-001
8.837337523469815e-002	4.887745e-001	7.881604e-001
8.859135793559102e-002	4.285113e-001	6.917443e-001
8.880934063648389e-002	3.661076e-001	5.919032e-001
8.902732333737676e-002	3.015635e-001	4.886370e-001
8.924530603826963e-002	2.348790e-001	3.819458e-001
8.935080966550178e-002	2.024481e-001	3.300581e-001
8.945631329273393e-002	1.698847e-001	2.779582e-001
8.956181691996608e-002	1.371887e-001	2.256462e-001
8.966732054719824e-002	1.043602e-001	1.731221e-001
8.977282417443039e-002	7.139915e-002	1.203857e-001
8.987832780166254e-002	3.830558e-002	6.743726e-002
8.998383142889468e-002	5.079485e-003	1.427663e-002
9.001434900701968e-002	-4.507858e-003	-1.062819e-003
9.007112103486334e-002	-2.235562e-002	-2.965772e-002
9.012789306270698e-002	-4.018212e-002	-5.819428e-002
9.018466509055063e-002	-5.798736e-002	-8.667252e-002
9.024143711839427e-002	-7.577132e-002	-1.150924e-001
9.029820914623793e-002	-9.353403e-002	-1.434540e-001
9.035498117408157e-002	-1.112755e-001	-1.717572e-001
9.041175320192522e-002	-1.289956e-001	-2.000021e-001
9.041606358378747e-002	-1.303383e-001	-1.995043e-001
9.041630808146109e-002	-1.304145e-001	-1.998527e-001
9.041644811140079e-002	-1.304581e-001	-2.006263e-001
9.041668669596850e-002	-1.305324e-001	-2.011873e-001
9.042184043320209e-002	-1.321375e-001	-2.005670e-001
9.042200481129419e-002	-1.321887e-001	-2.005482e-001
9.042233356747838e-002	-1.322911e-001	-2.020026e-001
9.042269518325012e-002	-1.324037e-001	-2.053038e-001
9.042289547957337e-002	-1.324660e-001	-2.062372e-001
9.042316709818714e-002	-1.325506e-001	-2.060440e-001
9.042405019795523e-002	-1.328256e-001	-2.063728e-001
9.060746121269714e-002	-1.901377e-001	-2.980691e-001
9.079087222743905e-002	-2.463627e-001	-3.880271e-001
9.097428324218096e-002	-3.015008e-001	-4.762467e-001
9.115769425692288e-002	-3.555520e-001	-5.627281e-001
9.134110527166479e-002	-4.085161e-001	-6.474711e-001
9.152451628640670e-002	-4.603933e-001	-7.304758e-001
9.170792730114862e-002	-5.111834e-001	-8.117421e-001
9.201061091747700e-002	-5.918662e-001	-9.408375e-001
9.231329453380538e-002	-6.657333e-001	-1.059028e+000
9.261597815013377e-002	-7.327846e-001	-1.166315e+000
9.291866176646216e-002	-7.930203e-001	-1.262698e+000
9.322134538279055e-002	-8.464402e-001	-1.348176e+000
9.352402899911892e-002	-8.930445e-001	-1.422749e+000
9.382671261544731e-002	-9.328330e-001	-1.486419e+000
9.432545703509015e-002	-9.760927e-001	-1.555649e+000
9.482420145473301e-002	-9.960535e-001	-1.587602e+000
9.532294587437586e-002	-9.927155e-001	-1.582277e+000
9.582169029401871e-002	-9.660787e-001	-1.539674e+000
9.632043471366156e-002	-9.161431e-001	-1.459793e+000
9.681917913330441e-002	-8.429087e-001	-1.342634e+000
9.731792355294726e-002	-7.463754e-001	-1.188197e+000
9.755770452392942e-002	-6.933025e-001	-1.103288e+000
9.779748549491157e-002	-6.371453e-001	-1.013443e+000
9.803726646589374e-002	-5.779039e-001	-9.186631e-001
9.827704743687589e-002	-5.155781e-001	-8.189481e-001
9.851682840785805e-002	-4.501681e-001	-7.142978e-001
9.875660937884020e-002	-3.816739e-001	-6.047123e-001
9.899639034982237e-002	-3.100953e-001	-4.901916e-001
9.908122713002755e-002	-2.846037e-001	-4.493319e-001
9.916606391023272e-002	-2.589558e-001	-4.082684e-001
9.925090069043790e-002	-2.331517e-001	-3.670012e-001
9.933573747064309e-002	-2.071912e-001	-3.255304e-001
9.942057425084827e-002	-1.810745e-001	-2.838558e-001
9.950541103105344e-002	-1.548015e-001	-2.419776e-001
9.959024781125862e-002	-1.283722e-001	-1.998956e-001
9.959735497210973e-002	-1.261576e-001	-2.001245e-001
9.959751949599113e-002	-1.261063e-001	-1.994870e-001
9.959760854831161e-002	-1.260786e-001	-1.989320e-001
9.959769062800879e-002	-1.260530e-001	-1.987333e-001
9.959779403895239e-002	-1.260208e-001	-1.987156e-001
9.959857559381943e-002	-1.257772e-001	-1.987412e-001
9.959935714868648e-002	-1.255336e-001	-1.987668e-001
9.960013870355353e-002	-1.252900e-001	-1.987923e-001
9.960092025842059e-002	-1.250464e-001	-1.988177e-001
9.960170181328763e-002	-1.248028e-001	-1.988430e-001
9.960248336815468e-002	-1.245592e-001	-1.988682e-001
9.960326492302173e-002	-1.243156e-001	-1.988933e-001
9.960329303433362e-002	-1.243068e-001	-1.987975e-001
9.960334925695741e-002	-1.242893e-001	-1.983719e-001
9.960346170220498e-002	-1.242542e-001	-1.965713e-001
9.960355023942960e-002	-1.242266e-001	-1.949538e-001
9.960366830718447e-002	-1.241898e-001	-1.934876e-001
9.960379187323766e-002	-1.241513e-001	-1.927635e-001
9.960396918803248e-002	-1.240960e-001	-1.924729e-001
9.960478613404451e-002	-1.238413e-001	-1.921986e-001
9.997893213916144e-002	-6.618615e-003	-4.643534e-003
1.000000000000000e-001	2.328067e-015	5.946037e-003
