Freq.	V(vo)
1.34896288259162e+008	(-3.05428708123918e+001dB,-4.26059605962099e+001°)
1.38038426460286e+008	(-3.07422673109531e+001dB,-4.28686575480011e+001°)
1.41253754462272e+008	(-3.09398471050662e+001dB,-4.31134968274367e+001°)
1.44543977074590e+008	(-3.11356038551524e+001dB,-4.33405797961600e+001°)
1.47910838816818e+008	(-3.13295301188525e+001dB,-4.35500203363298e+001°)
1.51356124843618e+008	(-3.15216173430892e+001dB,-4.37419448484177e+001°)
1.54881661891245e+008	(-3.17118558642283e+001dB,-4.39164922617349e+001°)
1.58489319246108e+008	(-3.19002349163228e+001dB,-4.40738140570260e+001°)
1.62181009735889e+008	(-3.20867426474041e+001dB,-4.42140743001588e+001°)
1.65958690743752e+008	(-3.22713661437723e+001dB,-4.43374496856395e+001°)
1.69824365246171e+008	(-3.24540914622156e+001dB,-4.44441295883841e+001°)
1.73780082874934e+008	(-3.26349036700726e+001dB,-4.45343161219017e+001°)
1.77827941003888e+008	(-3.28137868930291e+001dB,-4.46082242007678e+001°)
1.81970085860994e+008	(-3.29907243705151e+001dB,-4.46660816050192e+001°)
1.86208713666283e+008	(-3.31656985185457e+001dB,-4.47081290438678e+001°)
1.90546071796321e+008	(-3.33386909998177e+001dB,-4.47346202159212e+001°)
1.94984459975800e+008	(-3.35096828008458e+001dB,-4.47458218629111e+001°)
1.99526231496884e+008	(-3.36786543158841e+001dB,-4.47420138137768e+001°)
2.04173794466948e+008	(-3.38455854373478e+001dB,-4.47234890158300e+001°)
2.08929613085399e+008	(-3.40104556524066e+001dB,-4.46905535496295e+001°)
2.13796208950219e+008	(-3.41732441453838e+001dB,-4.46435266241515e+001°)
2.18776162394950e+008	(-3.43339299055509e+001dB,-4.45827405488264e+001°)
2.23872113856829e+008	(-3.44924918398639e+001dB,-4.45085406790386e+001°)
2.29086765276772e+008	(-3.46489088901451e+001dB,-4.44212853317739e+001°)
2.34422881531987e+008	(-3.48031601541654e+001dB,-4.43213456682076e+001°)
2.39883291901944e+008	(-3.49552250100428e+001dB,-4.42091055402016e+001°)
2.45470891568498e+008	(-3.51050832433273e+001dB,-4.40849612978966e+001°)
2.51188643150952e+008	(-3.52527151761021e+001dB,-4.39493215558461e+001°)
2.57039578276881e+008	(-3.53981017973952e+001dB,-4.38026069154468e+001°)
2.63026799189532e+008	(-3.55412248941600e+001dB,-4.36452496417778e+001°)
2.69153480392686e+008	(-3.56820671820566e+001dB,-4.34776932933570e+001°)
2.75422870333810e+008	(-3.58206124352416e+001dB,-4.33003923037515e+001°)
2.81838293126439e+008	(-3.59568456143571e+001dB,-4.31138115144471e+001°)
2.88403150312654e+008	(-3.60907529919032e+001dB,-4.29184256588822e+001°)
2.95120922666632e+008	(-3.62223222741730e+001dB,-4.27147187980601e+001°)
3.01995172040195e+008	(-3.63515427189402e+001dB,-4.25031837086873e+001°)
3.09029543251352e+008	(-3.64784052481021e+001dB,-4.22843212253286e+001°)
3.16227766016831e+008	(-3.66029025545099e+001dB,-4.20586395385984e+001°)
3.23593656929621e+008	(-3.67250292022489e+001dB,-4.18266534519458e+001°)
3.31131121482584e+008	(-3.68447817196779e+001dB,-4.15888836000950e+001°)
3.38844156139195e+008	(-3.69621586845891e+001dB,-4.13458556326895e+001°)
3.46736850452524e+008	(-3.70771608009092e+001dB,-4.10980993671373e+001°)
3.54813389233567e+008	(-3.71897909664351e+001dB,-4.08461479150633e+001°)
3.63078054770093e+008	(-3.73000543311700e+001dB,-4.05905367871310e+001°)
3.71535229097164e+008	(-3.74079583459111e+001dB,-4.03318029812921e+001°)
3.80189396320553e+008	(-3.75135128008236e+001dB,-4.00704840597700e+001°)
3.89045144994272e+008	(-3.76167298538311e+001dB,-3.98071172202464e+001°)
3.98107170553488e+008	(-3.77176240487412e+001dB,-3.95422383668249e+001°)
4.07380277804103e+008	(-3.78162123231228e+001dB,-3.92763811863782e+001°)
4.16869383470326e+008	(-3.79125140060426e+001dB,-3.90100762358392e+001°)
4.26579518801583e+008	(-3.80065508058631e+001dB,-3.87438500458867e+001°)
4.36515832240156e+008	(-3.80983467883893e+001dB,-3.84782242462909e+001°)
4.46683592150953e+008	(-3.81879283457404e+001dB,-3.82137147179350e+001°)
4.57088189614864e+008	(-3.82753241563956e+001dB,-3.79508307762241e+001°)
4.67735141287187e+008	(-3.83605651369391e+001dB,-3.76900743902231e+001°)
4.78630092322627e+008	(-3.84436843860909e+001dB,-3.74319394414539e+001°)
4.89778819368435e+008	(-3.85247171216656e+001dB,-3.71769110258275e+001°)
5.01187233627261e+008	(-3.86037006111472e+001dB,-3.69254648017040e+001°)
5.12861383991353e+008	(-3.86806740966052e+001dB,-3.66780663865504e+001°)
5.24807460249761e+008	(-3.87556787147027e+001dB,-3.64351708041510e+001°)
5.37031796370240e+008	(-3.88287574125653e+001dB,-3.61972219837770e+001°)
5.49540873857612e+008	(-3.88999548602855e+001dB,-3.59646523121968e+001°)
5.62341325190336e+008	(-3.89693173608355e+001dB,-3.57378822388680e+001°)
5.75439937337144e+008	(-3.90368927581514e+001dB,-3.55173199341522e+001°)
5.88843655355575e+008	(-3.91027303441299e+001dB,-3.53033609998947e+001°)
6.02559586074344e+008	(-3.91668807652523e+001dB,-3.50963882312479e+001°)
6.16595001861468e+008	(-3.92293959295185e+001dB,-3.48967714281909e+001°)
6.30957344480179e+008	(-3.92903289143300e+001dB,-3.47048672548030e+001°)
6.45654229034641e+008	(-3.93497338759179e+001dB,-3.45210191439884e+001°)
6.60693448007581e+008	(-3.94076659608615e+001dB,-3.43455572450463e+001°)
6.76082975391966e+008	(-3.94641812201907e+001dB,-3.41787984112063e+001°)
6.91830970918920e+008	(-3.95193365265083e+001dB,-3.40210462240259e+001°)
7.07945784384121e+008	(-3.95731894945133e+001dB,-3.38725910513676e+001°)
7.24435960074973e+008	(-3.96257984052456e+001dB,-3.37337101355365e+001°)
7.41310241300900e+008	(-3.96772221343166e+001dB,-3.36046677080626e+001°)
7.58577575029166e+008	(-3.97275200843303e+001dB,-3.34857151275580e+001°)
7.76247116628673e+008	(-3.97767521216459e+001dB,-3.33770910370664e+001°)
7.94328234724263e+008	(-3.98249785175729e+001dB,-3.32790215373314e+001°)
8.12830516164080e+008	(-3.98722598940426e+001dB,-3.31917203724719e+001°)
8.31763771102651e+008	(-3.99186571737452e+001dB,-3.31153891246279e+001°)
8.51138038202356e+008	(-3.99642315346744e+001dB,-3.30502174142469e+001°)
8.70963589956060e+008	(-4.00090443689792e+001dB,-3.29963831028160e+001°)
8.91250938133724e+008	(-4.00531572459766e+001dB,-3.29540524949953e+001°)
9.12010839355888e+008	(-4.00966318791451e+001dB,-3.29233805372810e+001°)
9.33254300796969e+008	(-4.01395300968782e+001dB,-3.29045110105064e+001°)
9.54992586021413e+008	(-4.01819138167502e+001dB,-3.28975767137001e+001°)
9.77237220955787e+008	(-4.02238450230144e+001dB,-3.29026996370223e+001°)
1.00000000000000e+009	(-4.02653857470282e+001dB,-3.29199911217207e+001°)
