Freq.	V(vin)/-I(R3)
Step Information: Run=1  (Run: 1/18)
1.23026877081238e+002	(1.61709593838406e+002dB,-3.69123020107942e+001°)
1.25892541179416e+002	(1.61636202536393e+002dB,-3.75468867609081e+001°)
1.28824955169313e+002	(1.61560658966519e+002dB,-3.81851914388741e+001°)
1.31825673855640e+002	(1.61482938758245e+002dB,-3.88269168905853e+001°)
1.34896288259165e+002	(1.61403019469922e+002dB,-3.94717554034519e+001°)
1.38038426460288e+002	(1.61320880677218e+002dB,-4.01193913710090e+001°)
1.41253754462275e+002	(1.61236504053923e+002dB,-4.07695019994591e+001°)
1.44543977074592e+002	(1.61149873445777e+002dB,-4.14217580594825e+001°)
1.47910838816820e+002	(1.61060974937136e+002dB,-4.20758246823231e+001°)
1.51356124843620e+002	(1.60969796907313e+002dB,-4.27313621806780e+001°)
1.54881661891248e+002	(1.60876330080004e+002dB,-4.33880269121786e+001°)
1.58489319246111e+002	(1.60780567561396e+002dB,-4.40454721571084e+001°)
1.62181009735892e+002	(1.60682504869222e+002dB,-4.47033490199933e+001°)
1.65958690743755e+002	(1.60582139951866e+002dB,-4.53613073459269e+001°)
1.69824365246174e+002	(1.60479473197237e+002dB,-4.60189966452016e+001°)
1.73780082874937e+002	(1.60374507430686e+002dB,-4.66760670156343e+001°)
1.77827941003892e+002	(1.60267247903434e+002dB,-4.73321700665545e+001°)
1.81970085860998e+002	(1.60157702270097e+002dB,-4.79869598280397e+001°)
1.86208713666286e+002	(1.60045880557136e+002dB,-4.86400936512512e+001°)
1.90546071796324e+002	(1.59931795119977e+002dB,-4.92912330756625e+001°)
1.94984459975804e+002	(1.59815460592660e+002dB,-4.99400446833942e+001°)
1.99526231496887e+002	(1.59696893827367e+002dB,-5.05862009129463e+001°)
2.04173794466952e+002	(1.59576113825675e+002dB,-5.12293808369989e+001°)
2.08929613085403e+002	(1.59453141662830e+002dB,-5.18692709062650e+001°)
2.13796208950222e+002	(1.59328000403585e+002dB,-5.25055656384253e+001°)
2.18776162394954e+002	(1.59200715012664e+002dB,-5.31379682682751e+001°)
2.23872113856833e+002	(1.59071312258793e+002dB,-5.37661913414392e+001°)
2.29086765276776e+002	(1.58939820614045e+002dB,-5.43899572579109e+001°)
2.34422881531991e+002	(1.58806270149121e+002dB,-5.50089987624408e+001°)
2.39883291901948e+002	(1.58670692424381e+002dB,-5.56230593717630e+001°)
2.45470891568502e+002	(1.58533120379103e+002dB,-5.62318937534649e+001°)
2.51188643150957e+002	(1.58393588218230e+002dB,-5.68352680424881e+001°)
2.57039578276885e+002	(1.58252131298240e+002dB,-5.74329601038226e+001°)
2.63026799189537e+002	(1.58108786012358e+002dB,-5.80247597372665e+001°)
2.69153480392690e+002	(1.57963589676137e+002dB,-5.86104688286850e+001°)
2.75422870333816e+002	(1.57816580413847e+002dB,-5.91899014472132e+001°)
2.81838293126444e+002	(1.57667797046449e+002dB,-5.97628838919142e+001°)
2.88403150312659e+002	(1.57517278981613e+002dB,-6.03292546890724e+001°)
2.95120922666637e+002	(1.57365066106271e+002dB,-6.08888645421463e+001°)
3.01995172040200e+002	(1.57211198682339e+002dB,-6.14415762391227e+001°)
3.09029543251358e+002	(1.57055717245582e+002dB,-6.19872645147497e+001°)
3.16227766016837e+002	(1.56898662509000e+002dB,-6.25258158829644e+001°)
3.23593656929627e+002	(1.56740075269644e+002dB,-6.30571284259242e+001°)
3.31131121482590e+002	(1.56579996320067e+002dB,-6.35811115537944e+001°)
3.38844156139201e+002	(1.56418466364562e+002dB,-6.40976857382882e+001°)
3.46736850452530e+002	(1.56255525940004e+002dB,-6.46067822188784e+001°)
3.54813389233574e+002	(1.56091215341487e+002dB,-6.51083426854607e+001°)
3.63078054770100e+002	(1.55925574552960e+002dB,-6.56023189424430e+001°)
3.71535229097171e+002	(1.55758643182940e+002dB,-6.60886725580659e+001°)
3.80189396320559e+002	(1.55590460405160e+002dB,-6.65673744999907e+001°)
3.89045144994279e+002	(1.55421064903891e+002dB,-6.70384047566051e+001°)
3.98107170553495e+002	(1.55250494824297e+002dB,-6.75017519528104e+001°)
4.07380277804111e+002	(1.55078787727681e+002dB,-6.79574129624938e+001°)
4.16869383470333e+002	(1.54905980551024e+002dB,-6.84053925125769e+001°)
4.26579518801591e+002	(1.54732109571079e+002dB,-6.88457027868186e+001°)
4.36515832240164e+002	(1.54557210373008e+002dB,-6.92783630339419e+001°)
4.46683592150961e+002	(1.54381317822823e+002dB,-6.97033991727929e+001°)
4.57088189614873e+002	(1.54204466044082e+002dB,-7.01208434064489e+001°)
4.67735141287196e+002	(1.54026688397980e+002dB,-7.05307338356252e+001°)
4.78630092322636e+002	(1.53848017467353e+002dB,-7.09331140848948e+001°)
4.89778819368444e+002	(1.53668485043796e+002dB,-7.13280329326922e+001°)
5.01187233627270e+002	(1.53488122118056e+002dB,-7.17155439524849e+001°)
5.12861383991362e+002	(1.53306958873116e+002dB,-7.20957051589596e+001°)
5.24807460249770e+002	(1.53125024680400e+002dB,-7.24685786718630e+001°)
5.37031796370250e+002	(1.52942348098087e+002dB,-7.28342303828966e+001°)
5.49540873857622e+002	(1.52758956872092e+002dB,-7.31927296402956e+001°)
5.62341325190346e+002	(1.52574877938903e+002dB,-7.35441489397560e+001°)
5.75439937337154e+002	(1.52390137430623e+002dB,-7.38885636322695e+001°)
5.88843655355586e+002	(1.52204760681549e+002dB,-7.42260516394383e+001°)
6.02559586074355e+002	(1.52018772236520e+002dB,-7.45566931844406e+001°)
6.16595001861479e+002	(1.51832195860625e+002dB,-7.48805705336716e+001°)
6.30957344480190e+002	(1.51645054550134e+002dB,-7.51977677493065e+001°)
6.45654229034652e+002	(1.51457370544719e+002dB,-7.55083704573992e+001°)
6.60693448007592e+002	(1.51269165340534e+002dB,-7.58124656252672e+001°)
6.76082975391978e+002	(1.51080459704123e+002dB,-7.61101413489438e+001°)
6.91830970918933e+002	(1.50891273687265e+002dB,-7.64014866578612e+001°)
7.07945784384134e+002	(1.50701626642217e+002dB,-7.66865913242721e+001°)
7.24435960074986e+002	(1.50511537237578e+002dB,-7.69655456866386e+001°)
7.41310241300914e+002	(1.50321023474633e+002dB,-7.72384404848906e+001°)
7.58577575029180e+002	(1.50130102703885e+002dB,-7.75053667020858e+001°)
7.76247116628688e+002	(1.49938791641974e+002dB,-7.77664154198447e+001°)
7.94328234724277e+002	(1.49747106388682e+002dB,-7.80216776810047e+001°)
8.12830516164095e+002	(1.49555062444054e+002dB,-7.82712443613724e+001°)
8.31763771102666e+002	(1.49362674725571e+002dB,-7.85152060510018e+001°)
8.51138038202372e+002	(1.49169957585347e+002dB,-7.87536529450806e+001°)
8.70963589956076e+002	(1.48976924827132e+002dB,-7.89866747387058e+001°)
8.91250938133741e+002	(1.48783589723352e+002dB,-7.92143605344093e+001°)
9.12010839355905e+002	(1.48589965031872e+002dB,-7.94367987527512e+001°)
9.33254300796986e+002	(1.48396063012637e+002dB,-7.96540770523206e+001°)
9.54992586021431e+002	(1.48201895444073e+002dB,-7.98662822556680e+001°)
9.77237220955805e+002	(1.48007473639209e+002dB,-8.00735002806789e+001°)
9.99999999999994e+002	(1.47812808461546e+002dB,-8.02758160782514e+001°)
1.02329299228075e+003	(1.47617910340636e+002dB,-8.04733135762315e+001°)
1.04712854805089e+003	(1.47422789287330e+002dB,-8.06660756275657e+001°)
1.07151930523760e+003	(1.47227454908691e+002dB,-8.08541839633750e+001°)
1.09647819614318e+003	(1.47031916422591e+002dB,-8.10377191515115e+001°)
1.12201845430196e+003	(1.46836182671937e+002dB,-8.12167605586967e+001°)
1.14815362149688e+003	(1.46640262138535e+002dB,-8.13913863164215e+001°)
1.17489755493952e+003	(1.46444162956619e+002dB,-8.15616732920159e+001°)
1.20226443461741e+003	(1.46247892925976e+002dB,-8.17276970615047e+001°)
1.23026877081237e+003	(1.46051459524728e+002dB,-8.18895318869082e+001°)
1.25892541179416e+003	(1.45854869921747e+002dB,-8.20472506967495e+001°)
1.28824955169313e+003	(1.45658130988669e+002dB,-8.22009250678388e+001°)
1.31825673855640e+003	(1.45461249311591e+002dB,-8.23506252120021e+001°)
1.34896288259165e+003	(1.45264231202370e+002dB,-8.24964199636669e+001°)
1.38038426460288e+003	(1.45067082709570e+002dB,-8.26383767698026e+001°)
1.41253754462275e+003	(1.44869809629076e+002dB,-8.27765616831927e+001°)
1.44543977074592e+003	(1.44672417514316e+002dB,-8.29110393553936e+001°)
1.47910838816820e+003	(1.44474911686207e+002dB,-8.30418730345185e+001°)
1.51356124843620e+003	(1.44277297242691e+002dB,-8.31691245613698e+001°)
1.54881661891247e+003	(1.44079579068007e+002dB,-8.32928543695191e+001°)
1.58489319246110e+003	(1.43881761841604e+002dB,-8.34131214856329e+001°)
1.62181009735892e+003	(1.43683850046764e+002dB,-8.35299835315084e+001°)
1.65958690743755e+003	(1.43485847978891e+002dB,-8.36434967260724e+001°)
1.69824365246173e+003	(1.43287759753554e+002dB,-8.37537158905785e+001°)
1.73780082874936e+003	(1.43089589314187e+002dB,-8.38606944525969e+001°)
1.77827941003891e+003	(1.42891340439543e+002dB,-8.39644844513217e+001°)
1.81970085860997e+003	(1.42693016750873e+002dB,-8.40651365448461e+001°)
1.86208713666286e+003	(1.42494621718831e+002dB,-8.41627000159632e+001°)
1.90546071796323e+003	(1.42296158670146e+002dB,-8.42572227808166e+001°)
1.94984459975803e+003	(1.42097630794023e+002dB,-8.43487513960101e+001°)
1.99526231496887e+003	(1.41899041148327e+002dB,-8.44373310671047e+001°)
2.04173794466952e+003	(1.41700392665537e+002dB,-8.45230056576881e+001°)
2.08929613085403e+003	(1.41501688158470e+002dB,-8.46058176981613e+001°)
2.13796208950222e+003	(1.41302930325800e+002dB,-8.46858083946970e+001°)
2.18776162394954e+003	(1.41104121757373e+002dB,-8.47630176388491e+001°)
2.23872113856832e+003	(1.40905264939334e+002dB,-8.48374840173666e+001°)
2.29086765276776e+003	(1.40706362259046e+002dB,-8.49092448211864e+001°)
2.34422881531991e+003	(1.40507416009850e+002dB,-8.49783360553666e+001°)
2.39883291901947e+003	(1.40308428395640e+002dB,-8.50447924485799e+001°)
2.45470891568501e+003	(1.40109401535281e+002dB,-8.51086474628892e+001°)
2.51188643150956e+003	(1.39910337466861e+002dB,-8.51699333030584e+001°)
2.57039578276885e+003	(1.39711238151799e+002dB,-8.52286809259012e+001°)
2.63026799189536e+003	(1.39512105478801e+002dB,-8.52849200496698e+001°)
2.69153480392690e+003	(1.39312941267691e+002dB,-8.53386791629993e+001°)
2.75422870333815e+003	(1.39113747273100e+002dB,-8.53899855339249e+001°)
2.81838293126443e+003	(1.38914525188033e+002dB,-8.54388652183340e+001°)
2.88403150312659e+003	(1.38715276647330e+002dB,-8.54853430689286e+001°)
2.95120922666636e+003	(1.38516003230994e+002dB,-8.55294427427606e+001°)
3.01995172040199e+003	(1.38316706467432e+002dB,-8.55711867094835e+001°)
3.09029543251357e+003	(1.38117387836592e+002dB,-8.56105962592108e+001°)
3.16227766016836e+003	(1.37918048772997e+002dB,-8.56476915093219e+001°)
3.23593656929626e+003	(1.37718690668702e+002dB,-8.56824914119888e+001°)
3.31131121482589e+003	(1.37519314876161e+002dB,-8.57150137604567e+001°)
3.38844156139200e+003	(1.37319922711022e+002dB,-8.57452751956764e+001°)
3.46736850452529e+003	(1.37120515454844e+002dB,-8.57732912121042e+001°)
3.54813389233573e+003	(1.36921094357753e+002dB,-8.57990761633750e+001°)
3.63078054770099e+003	(1.36721660641033e+002dB,-8.58226432677207e+001°)
3.71535229097170e+003	(1.36522215499657e+002dB,-8.58440046125840e+001°)
3.80189396320558e+003	(1.36322760104774e+002dB,-8.58631711592559e+001°)
3.89045144994278e+003	(1.36123295606140e+002dB,-8.58801527468167e+001°)
3.98107170553494e+003	(1.35923823134516e+002dB,-8.58949580961554e+001°)
4.07380277804110e+003	(1.35724343804019e+002dB,-8.59075948128999e+001°)
4.16869383470332e+003	(1.35524858714447e+002dB,-8.59180693905174e+001°)
4.26579518801589e+003	(1.35325368953571e+002dB,-8.59263872125926e+001°)
4.36515832240162e+003	(1.35125875599407e+002dB,-8.59325525551911e+001°)
4.46683592150960e+003	(1.34926379722464e+002dB,-8.59365685881189e+001°)
4.57088189614871e+003	(1.34726882387983e+002dB,-8.59384373764587e+001°)
4.67735141287194e+003	(1.34527384658157e+002dB,-8.59381598810598e+001°)
4.78630092322634e+003	(1.34327887594356e+002dB,-8.59357359593077e+001°)
4.89778819368442e+003	(1.34128392259340e+002dB,-8.59311643645646e+001°)
5.01187233627268e+003	(1.33928899719480e+002dB,-8.59244427460666e+001°)
5.12861383991361e+003	(1.33729411046988e+002dB,-8.59155676479103e+001°)
5.24807460249768e+003	(1.33529927322151e+002dB,-8.59045345077716e+001°)
5.37031796370248e+003	(1.33330449635592e+002dB,-8.58913376550625e+001°)
5.49540873857620e+003	(1.33130979090540e+002dB,-8.58759703088646e+001°)
5.62341325190344e+003	(1.32931516805135e+002dB,-8.58584245751989e+001°)
5.75439937337152e+003	(1.32732063914756e+002dB,-8.58386914443575e+001°)
5.88843655355584e+003	(1.32532621574386e+002dB,-8.58167607871371e+001°)
6.02559586074353e+003	(1.32333190961015e+002dB,-8.57926213513884e+001°)
6.16595001861477e+003	(1.32133773276087e+002dB,-8.57662607573842e+001°)
6.30957344480188e+003	(1.31934369747998e+002dB,-8.57376654937268e+001°)
6.45654229034650e+003	(1.31734981634640e+002dB,-8.57068209120813e+001°)
6.60693448007590e+003	(1.31535610226010e+002dB,-8.56737112218531e+001°)
6.76082975391976e+003	(1.31336256846879e+002dB,-8.56383194844680e+001°)
6.91830970918931e+003	(1.31136922859533e+002dB,-8.56006276074027e+001°)
7.07945784384132e+003	(1.30937609666578e+002dB,-8.55606163376047e+001°)
7.24435960074984e+003	(1.30738318713838e+002dB,-8.55182652548138e+001°)
7.41310241300911e+003	(1.30539051493322e+002dB,-8.54735527644603e+001°)
7.58577575029177e+003	(1.30339809546294e+002dB,-8.54264560901682e+001°)
7.76247116628685e+003	(1.30140594466429e+002dB,-8.53769512662291e+001°)
7.94328234724275e+003	(1.29941407903074e+002dB,-8.53250131293071e+001°)
8.12830516164092e+003	(1.29742251564619e+002dB,-8.52706153104778e+001°)
8.31763771102664e+003	(1.29543127221972e+002dB,-8.52137302265746e+001°)
8.51138038202369e+003	(1.29344036712167e+002dB,-8.51543290714681e+001°)
8.70963589956073e+003	(1.29144981942083e+002dB,-8.50923818070432e+001°)
8.91250938133738e+003	(1.28945964892305e+002dB,-8.50278571542479e+001°)
9.12010839355902e+003	(1.28746987621123e+002dB,-8.49607225836108e+001°)
9.33254300796983e+003	(1.28548052268673e+002dB,-8.48909443060050e+001°)
9.54992586021428e+003	(1.28349161061231e+002dB,-8.48184872629683e+001°)
9.77237220955802e+003	(1.28150316315673e+002dB,-8.47433151172607e+001°)
9.99999999999991e+003	(1.27951520444091e+002dB,-8.46653902431346e+001°)
1.02329299228075e+004	(1.27752775958596e+002dB,-8.45846737168336e+001°)
1.04712854805089e+004	(1.27554085476289e+002dB,-8.45011253068803e+001°)
1.07151930523760e+004	(1.27355451724441e+002dB,-8.44147034647989e+001°)
1.09647819614318e+004	(1.27156877545846e+002dB,-8.43253653155532e+001°)
1.12201845430195e+004	(1.26958365904401e+002dB,-8.42330666485542e+001°)
1.14815362149687e+004	(1.26759919890890e+002dB,-8.41377619086054e+001°)
1.17489755493952e+004	(1.26561542728989e+002dB,-8.40394041873920e+001°)
1.20226443461740e+004	(1.26363237781505e+002dB,-8.39379452151569e+001°)
1.23026877081237e+004	(1.26165008556852e+002dB,-8.38333353528210e+001°)
1.25892541179416e+004	(1.25966858715776e+002dB,-8.37255235846894e+001°)
1.28824955169312e+004	(1.25768792078330e+002dB,-8.36144575116317e+001°)
1.31825673855640e+004	(1.25570812631123e+002dB,-8.35000833449388e+001°)
1.34896288259164e+004	(1.25372924534831e+002dB,-8.33823459009181e+001°)
1.38038426460287e+004	(1.25175132131999e+002dB,-8.32611885963625e+001°)
1.41253754462274e+004	(1.24977439955124e+002dB,-8.31365534448599e+001°)
1.44543977074591e+004	(1.24779852735046e+002dB,-8.30083810542025e+001°)
1.47910838816819e+004	(1.24582375409635e+002dB,-8.28766106248618e+001°)
1.51356124843619e+004	(1.24385013132801e+002dB,-8.27411799498293e+001°)
1.54881661891247e+004	(1.24187771283824e+002dB,-8.26020254157860e+001°)
1.58489319246110e+004	(1.23990655477004e+002dB,-8.24590820056928e+001°)
1.62181009735891e+004	(1.23793671571668e+002dB,-8.23122833032756e+001°)
1.65958690743755e+004	(1.23596825682498e+002dB,-8.21615614990815e+001°)
1.69824365246173e+004	(1.23400124190225e+002dB,-8.20068473986638e+001°)
1.73780082874936e+004	(1.23203573752667e+002dB,-8.18480704328001e+001°)
1.77827941003891e+004	(1.23007181316134e+002dB,-8.16851586701211e+001°)
1.81970085860997e+004	(1.22810954127193e+002dB,-8.15180388321720e+001°)
1.86208713666285e+004	(1.22614899744797e+002dB,-8.13466363112069e+001°)
1.90546071796323e+004	(1.22419026052787e+002dB,-8.11708751908432e+001°)
1.94984459975803e+004	(1.22223341272760e+002dB,-8.09906782699767e+001°)
1.99526231496886e+004	(1.22027853977307e+002dB,-8.08059670898588e+001°)
2.04173794466951e+004	(1.21832573103614e+002dB,-8.06166619649494e+001°)
2.08929613085402e+004	(1.21637507967429e+002dB,-8.04226820175432e+001°)
2.13796208950221e+004	(1.21442668277384e+002dB,-8.02239452164714e+001°)
2.18776162394953e+004	(1.21248064149661e+002dB,-8.00203684203028e+001°)
2.23872113856832e+004	(1.21053706123008e+002dB,-7.98118674251271e+001°)
2.29086765276775e+004	(1.20859605174065e+002dB,-7.95983570173526e+001°)
2.34422881531990e+004	(1.20665772733017e+002dB,-7.93797510318175e+001°)
2.39883291901947e+004	(1.20472220699527e+002dB,-7.91559624154230e+001°)
2.45470891568501e+004	(1.20278961458947e+002dB,-7.89269032968002e+001°)
2.51188643150956e+004	(1.20086007898769e+002dB,-7.86924850622079e+001°)
2.57039578276884e+004	(1.19893373425300e+002dB,-7.84526184380152e+001°)
2.63026799189536e+004	(1.19701071980513e+002dB,-7.82072135802593e+001°)
2.69153480392689e+004	(1.19509118059050e+002dB,-7.79561801714550e+001°)
2.75422870333814e+004	(1.19317526725326e+002dB,-7.76994275252002e+001°)
2.81838293126443e+004	(1.19126313630693e+002dB,-7.74368646988083e+001°)
2.88403150312658e+004	(1.18935495030603e+002dB,-7.71684006144327e+001°)
2.95120922666636e+004	(1.18745087801720e+002dB,-7.68939441890587e+001°)
3.01995172040199e+004	(1.18555109458916e+002dB,-7.66134044736615e+001°)
3.09029543251356e+004	(1.18365578172068e+002dB,-7.63266908020199e+001°)
3.16227766016835e+004	(1.18176512782596e+002dB,-7.60337129493673e+001°)
3.23593656929625e+004	(1.17987932819645e+002dB,-7.57343813014947e+001°)
3.31131121482588e+004	(1.17799858515818e+002dB,-7.54286070343384e+001°)
3.38844156139199e+004	(1.17612310822372e+002dB,-7.51163023046452e+001°)
3.46736850452528e+004	(1.17425311423753e+002dB,-7.47973804517762e+001°)
3.54813389233572e+004	(1.17238882751369e+002dB,-7.44717562111127e+001°)
3.63078054770098e+004	(1.17053047996461e+002dB,-7.41393459391171e+001°)
3.71535229097169e+004	(1.16867831121958e+002dB,-7.38000678504094e+001°)
3.80189396320557e+004	(1.16683256873159e+002dB,-7.34538422668539e+001°)
3.89045144994277e+004	(1.16499350787097e+002dB,-7.31005918788316e+001°)
3.98107170553493e+004	(1.16316139200433e+002dB,-7.27402420187496e+001°)
4.07380277804108e+004	(1.16133649255705e+002dB,-7.23727209466328e+001°)
4.16869383470331e+004	(1.15951908905768e+002dB,-7.19979601478660e+001°)
4.26579518801588e+004	(1.15770946916229e+002dB,-7.16158946427106e+001°)
4.36515832240161e+004	(1.15590792865713e+002dB,-7.12264633074813e+001°)
4.46683592150958e+004	(1.15411477143738e+002dB,-7.08296092067901e+001°)
4.57088189614870e+004	(1.15233030946023e+002dB,-7.04252799366273e+001°)
4.67735141287193e+004	(1.15055486267015e+002dB,-7.00134279773940e+001°)
4.78630092322633e+004	(1.14878875889433e+002dB,-6.95940110563730e+001°)
4.89778819368441e+004	(1.14703233370619e+002dB,-6.91669925185977e+001°)
5.01187233627267e+004	(1.14528593025496e+002dB,-6.87323417052239e+001°)
5.12861383991359e+004	(1.14354989905918e+002dB,-6.82900343381838e+001°)
5.24807460249767e+004	(1.14182459776224e+002dB,-6.78400529097615e+001°)
5.37031796370247e+004	(1.14011039084800e+002dB,-6.73823870757696e+001°)
5.49540873857619e+004	(1.13840764931453e+002dB,-6.69170340504531e+001°)
5.62341325190343e+004	(1.13671675030445e+002dB,-6.64439990015136e+001°)
5.75439937337151e+004	(1.13503807669009e+002dB,-6.59632954431746e+001°)
5.88843655355583e+004	(1.13337201661231e+002dB,-6.54749456251288e+001°)
6.02559586074351e+004	(1.13171896297148e+002dB,-6.49789809151266e+001°)
6.16595001861475e+004	(1.13007931287003e+002dB,-6.44754421726840e+001°)
6.30957344480186e+004	(1.12845346700560e+002dB,-6.39643801112835e+001°)
6.45654229034648e+004	(1.12684182901470e+002dB,-6.34458556463872e+001°)
6.60693448007589e+004	(1.12524480476662e+002dB,-6.29199402262679e+001°)
6.76082975391974e+004	(1.12366280160818e+002dB,-6.23867161427728e+001°)
6.91830970918929e+004	(1.12209622755998e+002dB,-6.18462768188866e+001°)
7.07945784384130e+004	(1.12054549046544e+002dB,-6.12987270699769e+001°)
7.24435960074982e+004	(1.11901099709425e+002dB,-6.07441833355676e+001°)
7.41310241300909e+004	(1.11749315220254e+002dB,-6.01827738784240e+001°)
7.58577575029175e+004	(1.11599235755230e+002dB,-5.96146389478612e+001°)
7.76247116628683e+004	(1.11450901089343e+002dB,-5.90399309041464e+001°)
7.94328234724272e+004	(1.11304350491202e+002dB,-5.84588143010535e+001°)
8.12830516164090e+004	(1.11159622614928e+002dB,-5.78714659237544e+001°)
8.31763771102661e+004	(1.11016755389577e+002dB,-5.72780747793589e+001°)
8.51138038202367e+004	(1.10875785906639e+002dB,-5.66788420377571e+001°)
8.70963589956071e+004	(1.10736750306176e+002dB,-5.60739809206004e+001°)
8.91250938133735e+004	(1.10599683662238e+002dB,-5.54637165366015e+001°)
9.12010839355899e+004	(1.10464619868212e+002dB,-5.48482856617406e+001°)
9.33254300796980e+004	(1.10331591522805e+002dB,-5.42279364632598e+001°)
9.54992586021425e+004	(1.10200629817400e+002dB,-5.36029281669027e+001°)
9.77237220955799e+004	(1.10071764425525e+002dB,-5.29735306671561e+001°)
9.99999999999988e+004	(1.09945023395220e+002dB,-5.23400240809108e+001°)
1.02329299228074e+005	(1.09820433045058e+002dB,-5.17026982453348e+001°)
1.04712854805089e+005	(1.09698017864617e+002dB,-5.10618521613568e+001°)
1.07151930523759e+005	(1.09577800420144e+002dB,-5.04177933846688e+001°)
1.09647819614317e+005	(1.09459801266170e+002dB,-4.97708373666698e+001°)
1.12201845430195e+005	(1.09344038863784e+002dB,-4.91213067483479e+001°)
1.14815362149687e+005	(1.09230529506235e+002dB,-4.84695306105322e+001°)
1.17489755493952e+005	(1.09119287252497e+002dB,-4.78158436844786e+001°)
1.20226443461740e+005	(1.09010323869348e+002dB,-4.71605855271838e+001°)
1.23026877081237e+005	(1.08903648782484e+002dB,-4.65040996662090e+001°)
1.25892541179415e+005	(1.08799269037083e+002dB,-4.58467327191772e+001°)
1.28824955169312e+005	(1.08697189268166e+002dB,-4.51888334933539e+001°)
1.31825673855639e+005	(1.08597411681034e+002dB,-4.45307520710331e+001°)
1.34896288259164e+005	(1.08499936041938e+002dB,-4.38728388865342e+001°)
1.38038426460287e+005	(1.08404759679077e+002dB,-4.32154438007829e+001°)
1.41253754462274e+005	(1.08311877493916e+002dB,-4.25589151794452e+001°)
1.44543977074591e+005	(1.08221281982713e+002dB,-4.19035989805390e+001°)
1.47910838816819e+005	(1.08132963268070e+002dB,-4.12498378573564e+001°)
1.51356124843619e+005	(1.08046909140231e+002dB,-4.05979702823281e+001°)
1.54881661891246e+005	(1.07963105107745e+002dB,-3.99483296972076e+001°)
1.58489319246109e+005	(1.07881534457077e+002dB,-3.93012436946944e+001°)
1.62181009735891e+005	(1.07802178320629e+002dB,-3.86570332361565e+001°)
1.65958690743754e+005	(1.07725015752603e+002dB,-3.80160119098205e+001°)
1.69824365246172e+005	(1.07650023812073e+002dB,-3.73784852332491e+001°)
1.73780082874935e+005	(1.07577177652580e+002dB,-3.67447500034877e+001°)
1.77827941003890e+005	(1.07506450617527e+002dB,-3.61150936977437e+001°)
1.81970085860996e+005	(1.07437814340639e+002dB,-3.54897939269441e+001°)
1.86208713666284e+005	(1.07371238850706e+002dB,-3.48691179439566e+001°)
1.90546071796322e+005	(1.07306692679845e+002dB,-3.42533222077728e+001°)
1.94984459975802e+005	(1.07244142974505e+002dB,-3.36426520043804e+001°)
1.99526231496885e+005	(1.07183555608440e+002dB,-3.30373411245713e+001°)
2.04173794466950e+005	(1.07124895296908e+002dB,-3.24376115984461e+001°)
2.08929613085401e+005	(1.07068125711376e+002dB,-3.18436734858890e+001°)
2.13796208950220e+005	(1.07013209594019e+002dB,-3.12557247218998e+001°)
2.18776162394952e+005	(1.06960108871376e+002dB,-3.06739510152302e+001°)
2.23872113856831e+005	(1.06908784766536e+002dB,-3.00985257984849e+001°)
2.29086765276774e+005	(1.06859197909280e+002dB,-2.95296102274497e+001°)
2.34422881531989e+005	(1.06811308443675e+002dB,-2.89673532272509e+001°)
2.39883291901946e+005	(1.06765076132634e+002dB,-2.84118915826136e+001°)
2.45470891568500e+005	(1.06720460459024e+002dB,-2.78633500694000e+001°)
2.51188643150955e+005	(1.06677420722979e+002dB,-2.73218416244151e+001°)
2.57039578276883e+005	(1.06635916135074e+002dB,-2.67874675503825e+001°)
2.63026799189535e+005	(1.06595905905130e+002dB,-2.62603177529552e+001°)
2.69153480392688e+005	(1.06557349326427e+002dB,-2.57404710065663e+001°)
2.75422870333813e+005	(1.06520205855156e+002dB,-2.52279952459620e+001°)
2.81838293126442e+005	(1.06484435185024e+002dB,-2.47229478802980e+001°)
2.88403150312657e+005	(1.06449997316911e+002dB,-2.42253761267262e+001°)
2.95120922666635e+005	(1.06416852623566e+002dB,-2.37353173605136e+001°)
3.01995172040197e+005	(1.06384961909352e+002dB,-2.32527994788297e+001°)
3.09029543251355e+005	(1.06354286465066e+002dB,-2.27778412754744e+001°)
3.16227766016834e+005	(1.06324788117921e+002dB,-2.23104528239518e+001°)
3.23593656929624e+005	(1.06296429276787e+002dB,-2.18506358664555e+001°)
3.31131121482586e+005	(1.06269172972799e+002dB,-2.13983842064836e+001°)
3.38844156139198e+005	(1.06242982895501e+002dB,-2.09536841029671e+001°)
3.46736850452527e+005	(1.06217823424661e+002dB,-2.05165146639668e+001°)
3.54813389233570e+005	(1.06193659657952e+002dB,-2.00868482381610e+001°)
3.63078054770096e+005	(1.06170457434664e+002dB,-1.96646508025011e+001°)
3.71535229097167e+005	(1.06148183355668e+002dB,-1.92498823446036e+001°)
3.80189396320556e+005	(1.06126804799810e+002dB,-1.88424972385739e+001°)
3.89045144994275e+005	(1.06106289936948e+002dB,-1.84424446131374e+001°)
3.98107170553492e+005	(1.06086607737844e+002dB,-1.80496687110827e+001°)
4.07380277804107e+005	(1.06067727981105e+002dB,-1.76641092391761e+001°)
4.16869383470329e+005	(1.06049621257400e+002dB,-1.72857017078364e+001°)
4.26579518801586e+005	(1.06032258971125e+002dB,-1.69143777599648e+001°)
4.36515832240160e+005	(1.06015613339738e+002dB,-1.65500654884774e+001°)
4.46683592150957e+005	(1.05999657390952e+002dB,-1.61926897421541e+001°)
4.57088189614868e+005	(1.05984364957962e+002dB,-1.58421724195504e+001°)
